uid	|	parent_uid	|	name	|	rank	|	
020d1038-5dd6-4892-9632-63cf87c072a4	|	f5d9d851-ba74-4392-8092-fa6197307a64	|	Dasyatoidea	|	superfamily	|	
021041af-5f5e-47e0-b17f-face7d775081	|	1489e333-3395-4ccc-98e3-6120206ed0ee	|	Physenaceae	|	family	|	
0213925f-cb0f-431b-8fae-40b50e83cc17	|	1e0f4885-8258-4f0a-88b7-7fa489a3af57	|	Xiphiopsyllidae	|	family	|	
0214d5a2-0be3-482c-b728-3af4b9d9d7d1	|	285eb84a-c792-48cb-b156-11123ccbf76f	|	Urnatellidae	|	family	|	
0216d723-6c50-4917-bfc1-e2452fdde90c	|	48d0179a-91ae-4a98-a18b-4d466f44f895	|	Decameridae	|	family	|	
0219d2ba-aff0-454e-a6c1-399b1cb45358	|	97ac701f-5085-4244-bc3c-d4e99be56503	|	Baikalogammaridae	|	family	|	
021da2aa-bc8f-45cc-88bf-db7ac9d64bf2	|	ad8392a0-faa7-48af-807b-ea5a1ca161f8	|	Prayidae	|	family	|	
02231524-7048-4fae-8052-853d00a62f58	|	6544a735-c52f-4b40-a88c-a1a3d0caea92	|	Wallowaconchidae	|	family	|	
02235452-59cc-424c-b51e-f53f5f7ab3cf	|	c9cb3c19-a9e4-4087-8232-9b54049fc7f1	|	Azygiidae	|	family	|	
02296676-dffe-4607-bbce-11b95e7c29d9	|	b7c34540-548c-4819-ba11-cd200e4a9eae	|	Oncotympanini	|	tribe	|	
022e0f6b-c65d-47f1-bacf-159899573516	|	e6d3e43f-5583-4889-a5a6-72213f25223e	|	Phlyctidaceae	|	family	|	
023399e2-ec30-40fd-b0fd-abb2bb67352c	|	a62c1584-4434-41ab-90e0-f39d7dcbe0cb	|	Temnocinclidae	|	family	|	
0235d53b-5622-4c34-9bb6-3a54d32a73ef	|	f5c0758b-524b-4caa-9ffb-5b34c0b6e44b	|	Glaucocystaceae	|	family	|	
023818d8-aea8-4839-949e-3eac07813d37	|	fff02c3f-d5c8-4f1a-8655-8e9c5faab70a	|	Heteracanthocephalidae	|	family	|	
02383447-ddb3-4b8e-9626-acb738a35f2c	|	6d90d671-1d64-4f7b-b7fe-25c3d227bbbc	|	Bothriolepididae	|	family	|	
02389b5b-0c20-4cb3-bfac-fb625a6f2bea	|	938ebefe-fda7-4565-a85d-aafa3990dbfe	|	Oodini	|	tribe	|	
023cd616-8acb-4986-829e-0394cd3df865	|	d4ee4e0c-1dbe-4877-9fe2-5af6b578049f	|	Bivonaeeae	|	tribe	|	
023f7eae-d324-4d7d-b68d-ad9b54e5ef51	|	cc2172e4-eee2-4f38-9653-097f127cd3f2	|	Chactinae	|	subfamily	|	
024453cc-90ea-4f15-ac36-e700b5e8f970	|	187a194d-93d1-4450-882e-4ef15ed613b1	|	Eolepadidae	|	family	|	
02477b70-b442-43c7-846a-8ca43c1918f7	|	f0df818a-eb11-478a-bd7b-2b1b006d3062	|	Diprotodontidae	|	family	|	
024c4d25-b04c-44c6-89ec-2cba88619860	|	c002a61b-8bd6-47e7-8572-62e28227909d	|	Diogenidae	|	family	|	
024c7929-ea09-40bb-965f-4d05e7ce683a	|	3b913f07-9249-4547-b8d0-ea81192679c6	|	Amblyopsidae	|	family	|	
024e369a-4076-4c09-bcdb-e7006315c6ef	|	c3443727-de56-4727-b11b-b7a859432bbc	|	Merulinidae	|	family	|	
0251f911-2e1b-4657-b8c7-9fcb4a39c8ab	|	26601075-abed-41c9-aa94-3f3350876f3d	|	Atomodesmidae	|	family	|	
0255bfaa-f99d-4e0c-9eba-5bcc1eae46f0	|	0e24d74c-3f2b-440e-a2f0-dd83500fe57f	|	Mimetidae	|	family	|	
025a03c2-7ebb-471b-ace0-903b5fea685d	|	0432cfa8-85d3-4c54-83a6-aa712df9e2c5	|	Burramyidae	|	family	|	
02611a66-1fd1-4bc5-91d3-5b88cee9bddd	|	134fee3f-4ddf-4f56-bd19-1ad0b8b58796	|	Heterodiniaceae	|	family	|	
02660ac0-eedd-44cb-b5a7-8c26e88c0df0	|	f3cc5c5e-2c86-4771-bc76-5cae5176bbd4	|	Proteopithecidae	|	family	|	
02704182-19e3-4127-b750-cea210d51b1c	|	a41b086a-d6ba-4b72-b6a0-0fd20ac7eac3	|	Polyblepharidaceae	|	family	|	
02710646-bb30-4d27-be2a-e07f0bc32468	|	d86e684a-0cf3-450c-adbb-424058403f03	|	Niorhynicidae	|	family	|	
0271dbf5-4e26-46a5-abff-6dc292ce8c4a	|	0dbb16e3-4de2-4720-ae53-161bcc1a8a1b	|	Chordata	|	phylum	|	
0272727e-3ae4-4c00-9e3a-dc3099cc7491	|	eb5344a9-519a-48d5-a6e5-f5bb79959b41	|	Pachycardiidae	|	family	|	
0273c67c-6dd3-4d40-a34d-76dd4a75d065	|	9c7d50d9-cad0-42ac-ad35-51f11ddccec2	|	Edaphodontidae	|	family	|	
027c2eac-45eb-49b4-ad3a-45a0a11e98a5	|	a15be2f0-9b4b-4eae-badf-299de09cc688	|	Sinisilvanidae	|	family	|	
027db875-c87c-438d-8fbb-8e1bb0f8ca05	|	5257dbd4-cc4b-47da-a53d-795fe38eb526	|	Nectonematidae	|	family	|	
027f8a09-6661-4f19-b7c3-a8fc3ef38067	|	fded4d3c-9b41-4feb-bea9-3287de6f2325	|	Sphargidae	|	family	|	
02882cdc-5bf9-4f96-818e-8b7aa7b38a58	|	e971362b-4f25-451f-a069-6fa9ba95ad68	|	Sminthuridoidea	|	superfamily	|	
028969e4-69e1-4700-b6c6-cef76eee0010	|	7e33e8d6-5dbc-4661-82c0-8af63be47a69	|	Nonionidae	|	family	|	
02902f3f-d815-43b8-8348-6a05d9191c67	|	cdf670fb-2449-454b-8cd4-67c07306f10d	|	Neotonchidae	|	family	|	
02935d14-600f-41b5-af93-504d096247cd	|	9ed6279a-3ed0-431b-b2c1-90777b38f5a3	|	Thunnini	|	tribe	|	
0294391c-6902-403e-9cee-c8c1e8417ed5	|	a1a10d4b-cc5f-4f28-9660-7d4ed83d683d	|	Nautiliaceae	|	family	|	
0298ada1-740f-49f4-ac25-a02b1e3af1c0	|	04fcc713-c613-4cf6-8aee-bc3e3a00bf17	|	Bathydraconidae	|	family - not monophyletic	|	
029c06fa-b9c9-4924-b00d-147510d293be	|	045d0e0c-196b-4b4a-a2de-abf3072f982c	|	Nepomorpha	|	infraorder	|	
029ca98c-33c2-4793-8866-4e1be4c588c1	|	29642444-3edd-477f-8861-498ad02bdfb4	|	Seinurinae	|	subfamily	|	
029d9166-a096-4dbf-a74f-304e45266162	|	fbdab397-eebd-4338-baad-353b4488816b	|	Coreidae	|	family	|	
029e1d35-f73c-4c64-b7c4-8e0bedf43c46	|	c16e4075-476e-4265-b000-8202cdbab636	|	Megomphicidae	|	family	|	
02a002e5-adb5-4f12-8af7-eeeb515f0950	|	6225ae81-03cb-4150-9904-96ae95e81e71	|	Euomphalidae	|	family	|	
02a324c0-9a8b-4d9e-8c68-68b8e2426a24	|	5d040f7f-f2ef-4dd5-9620-3c07f64693be	|	Haywardozoontidae	|	family	|	
02a5a6f9-9e1e-4350-b017-4ada56e75667	|	abd6fb11-50d7-4119-afca-2b20a1bd9bfe	|	Chromocyphellaceae	|	family	|	
02aac671-b805-4b4c-a523-b6bea75c745b	|	d16b9358-29e4-456f-8a7e-8be10b64993e	|	Manotinae	|	subfamily	|	
02addeb2-0c92-4435-9a48-e90bbe30ba5b	|	797392cd-0158-4a19-8d51-004dfdab0c11	|	Ophiurinae	|	subfamily	|	
02b37599-e421-45d7-bf7b-3c043541e1be	|	66853c07-36f9-498b-ade8-25f82b2ce93e	|	Aphrocallistidae	|	family	|	
02b42ddc-ff0b-4e1f-9689-dc40ae0874ae	|	b647ff88-c282-446b-b9db-44f69dfb65d8	|	Similothecidae	|	family	|	
02b465d1-79e8-4209-a76a-101c48509ea4	|	411e7702-6204-4a56-b997-93b0b2d79f69	|	Heteropteryginae	|	subfamily	|	
02b4a236-94b5-40e7-97a4-ece67a136266	|	6ee6582a-fc8a-491f-bc37-77b383f16cc2	|	Rhaphoneidaceae	|	family	|	
02b59082-d492-41cf-b7ff-7a65ace2f87b	|	5b2e48ed-ee05-4b5e-8b6d-76827ab14fd6	|	Dynaminini	|	tribe	|	
02b66e99-7319-4903-aa8d-6ca6dc9a9218	|	0a763415-c855-4984-b356-d1e63030c3b6	|	Viadanini	|	tribe	|	
02bc4e02-3db0-4425-a6a1-497cdd6e9e00	|	d1214405-564f-46c6-bb02-5850ff77ba1f	|	Agalliinae	|	subfamily	|	
02c04adc-d0b2-4e0c-ac37-13dfef3e918b	|	5cac1f78-d4f5-437c-96b3-ed839cb39e84	|	Oxyruncidae	|	family	|	
02c09d2f-ad4b-4855-a2f9-830e9d1fda55	|	1c808993-cfc9-4eff-9618-1f5b6b30f868	|	Strahlaxiidae	|	family	|	
02c7605a-5751-42df-8feb-ac479fb3c035	|	537e7a47-3040-4c6e-8540-c945f4a031d5	|	Pararotatoria	|	class	|	
02c9996c-33c7-4e04-8ebc-86f242412c82	|	fec867db-ebeb-44e4-8ea9-b579c927e57a	|	Lardizabalaceae	|	family	|	
02ca08a7-c86b-4223-94c3-d9c92832649b	|	7d21a1e0-85fc-4223-a70c-d4c2e1911634	|	Bojophlebiidae	|	family	|	
02cb6ce8-434e-46b6-9ef9-943c58a88915	|	c7f1bf0c-6644-4f99-887f-f3c1525450e5	|	Thermodesulfobacteriales	|	order	|	
02cc28ab-b743-4fde-ac0a-9a931de002d7	|	3ddd3603-19be-4ed1-8a44-40ebc96f743c	|	Megachasmidae	|	family	|	
02d0b22b-a823-40ac-9f14-a343897f7082	|	a580dc33-350d-4a78-8207-12c5bd1490bf	|	Witrockiellaceae	|	family	|	
02db9d64-7d15-4083-ae09-5529acfdb59f	|	57c022db-ba61-4880-804e-e48c89971107	|	Xenodermatidae	|	family	|	
02e18b33-7096-4fdb-b31e-f25b05aa803d	|	aa56b5ce-7e7f-4a68-8677-08bb9ced64b9	|	Dolichocyboidea	|	superfamily	|	
02e6cb8f-832b-46d2-a6f5-71e93d83de2f	|	7ae6fccb-5bf7-4b24-b435-fa2fd8fdbd2d	|	Achiridae	|	family	|	
02ea4067-486a-4e93-8d30-ebd2a6f9dc8a	|	495b8655-6cfd-4321-9d6f-7b525d3f8095	|	Kytorhinini	|	tribe	|	
02f06646-79d7-4b8f-911b-1203e142620e	|	cd335b93-7dbf-4cba-8795-2a30bc0f2dd5	|	Dicrocynodontidae	|	family	|	
02f33e12-ada0-4cf4-971b-5c2cd59c42f4	|	24f4375f-69ca-412e-885d-a3cafa1e4dc5	|	Aphragmophora	|	order	|	
02f36baf-08d4-4d16-bcab-9460b14a0d6e	|	a05bcf44-34f5-4e41-a7c6-b60eb77bfd6d	|	Bavarillidae	|	family	|	
02f45f4b-4464-4bd1-b279-b119cda951d1	|	c6a4c9d0-7f02-4318-a0ff-3bbca40c38ee	|	Diplocidaridae	|	family	|	
02f6376f-2999-465f-8939-4e6232069710	|	e7569d01-b368-4d14-8874-eb67c3e45bee	|	Geophilomorpha	|	order	|	
02f661ba-0915-4df7-b3d9-b60192e9a6bb	|	40a6d1ef-9e8d-4efd-8afd-1934e1a4c768	|	Melanitini	|	tribe	|	
02ff0345-b550-4426-ae28-bb970c6306c3	|	0f1ac98d-8b0a-4843-8ecd-653e72c3ef78	|	Oscillospiraceae	|	family	|	
02ff3520-b53d-4751-863b-1d4ec7ede6cf	|	d425150d-25b4-4ace-8248-2378d6d7acc3	|	Polyxenoidea	|	superfamily	|	
03002fc7-6853-4b84-80c2-dda1ab2f2b6a	|	b754cbfd-b706-41ad-89c8-0612d3a847a2	|	Tetraphidaceae	|	family	|	
0302e5fe-eea5-42e5-be0f-74ff920592ad	|	f291c85b-b010-442d-9b90-c1d51628f22f	|	Anomura	|	infraorder	|	
030395af-a863-4912-a450-b43651b5dca3	|	097a79b8-1db5-4e3f-9851-335d06f5b6b1	|	Andrarinidae	|	family	|	
030401f4-2505-4ea5-a910-9cf8e3dba9f7	|	e4ce47a3-1d7c-430a-8702-5cfb8465eaa2	|	Protorhyphidae	|	family	|	
0304afa6-b7a9-4060-babb-ab1e00014087	|	ef1eb006-6489-4c76-8200-8a788926eb12	|	Neohodgsoniales	|	order	|	
0305c385-0587-4ce7-b599-fb0316ed2853	|	b647ff88-c282-446b-b9db-44f69dfb65d8	|	Cricoconarida	|	class	|	
03066afd-1034-460a-89ef-4b28bb61cd96	|	0728f3e8-bf85-482a-b047-b73dcd348b61	|	Bourletiellidae	|	family	|	
03069bc4-c2f0-46e0-a8f9-ab09e9f27598	|	aa8753ae-8126-4e11-ab42-bcf92499bfa4	|	Castoridae	|	family	|	
03075aae-92c8-4016-8649-d705db7e7bf5	|	042d8f8e-53ef-4aa5-8479-d4f39be54dd7	|	Dairidae	|	family	|	
03080a7a-23de-4ff4-9adb-f542ec887a0e	|	3437b9d8-ad39-4948-82dd-6b6ed7d592e8	|	Panurgini	|	tribe	|	
03086eac-f7c1-4e90-95c2-0894bcf29a01	|	ee2e494b-4cd9-48e0-b797-30765d0be70e	|	Pelagodoxeae	|	tribe	|	
030a1216-92ec-4029-b2a9-6e173533fce0	|	932fffcf-c0af-4693-a20a-9241a9b11c6e	|	Harrisiini	|	tribe	|	
030abd05-4705-4927-abc2-8e08dc4a5fbb	|	5fa1c51b-8a69-4b06-b6a0-f827a113ffa5	|	Mychodeaceae	|	family	|	
030b1f62-abfa-442e-bc6a-0edac981b183	|	d6d0f943-d3d9-44ea-a274-0b85550c84eb	|	Pseudolimnocytheridae	|	family	|	
030b2cc8-bad7-4691-9b5c-49b55d7b2304	|	c1a69ae7-3358-45cf-a8f5-21e9eb7d39f7	|	Faujasiidae	|	family	|	
030f4268-bbb9-4d1b-bf90-9b805141d1b8	|	ac827b85-214d-4c15-9ccd-9756f53ae3f3	|	Sphagnopsida	|	class	|	
030f6337-48f6-42cf-b466-62f58ebe4182	|	19fa3492-8350-4b55-92b7-eb2f1a54f958	|	Euplotia	|	no rank	|	
03168e40-25eb-4fc7-8820-306e96587207	|	78eb91d6-465e-4121-8539-9675800549a4	|	Campterophlebiidae	|	family	|	
032058f1-f066-4925-b844-7f42c60a663d	|	e05d0666-8e65-41b9-8ccf-cc4d7fe5cbda	|	Madrellidae	|	family	|	
0320aa1c-e9d1-4c89-9180-f87a6e4d8d8b	|	0f1ac98d-8b0a-4843-8ecd-653e72c3ef78	|	Marinimicrobia	|	phylum	|	
03223e22-631a-4538-82d7-6b8f328f1571	|	5a8e1e42-0357-47dc-8d2d-6f25b4166304	|	Tubulidentata	|	order	|	
032910cb-0349-4f59-bafb-13c13ff9e979	|	8dd8a237-df2f-40a0-9fd3-3e287ca12f14	|	Chondrillinae	|	subtribe	|	
032c1e09-69de-4927-bc87-e8b2305bf540	|	10020e1c-7ef0-4b38-b12c-072284975343	|	Rhigonematidae	|	family	|	
032c974f-9718-4fff-a7d3-00aa7709c388	|	f0d5de31-b83b-4e9e-a7fe-34c271148177	|	Secamonoideae	|	subfamily	|	
03344942-6ff1-4231-b247-1b08df0aca46	|	6d4e2240-4af7-4636-aa1e-9f0174bee06f	|	Metapseudinae	|	subfamily	|	
033a955d-ec31-45d7-ab7d-35fd0c7ab0ff	|	2adc576e-8f2b-4f36-aa3e-452ac132770b	|	Halechiniscidae	|	family	|	
033cb84c-6210-4ffa-a0d5-4fb9228fcb57	|	f51af238-d943-4d94-894c-b82e05a2604b	|	Barleeiidae	|	family	|	
033d263d-1618-4873-a102-d9fd94ddd8ff	|	13622083-108d-4f71-8021-7cc66071662b	|	Uncinidae	|	family	|	
0340b760-5710-4173-bd01-6b7c541e407c	|	644d49a7-f794-4c38-8726-ecc2dd5ebb22	|	Iphiculidae	|	family	|	
034344fe-ba3f-47d3-bf12-edb070d29845	|	15655832-2fe1-4058-8293-59b117819037	|	Heterocyemida	|	order	|	
0349c381-058e-45ed-a0f8-ce941997a82c	|	7d35a8b9-51c1-401c-bee4-5614156aebea	|	Hydrodytinae	|	subfamily	|	
0349ca8d-10d3-4f06-b64c-c38d7da70c8f	|	54050151-3413-4087-851e-e20599e21520	|	Brachystomatidae	|	family	|	
034c1557-b73e-4f1d-b8d8-851d3cab1b50	|	aee38f48-6a0c-4c15-bb53-2091af652cd1	|	Flustridae	|	family	|	
034f5c84-a208-4f78-abd3-3a4dcea72ab5	|	866b3ab5-6373-46c9-a1ea-0959c3df6104	|	Ptyssalgidae	|	family	|	
0350bc44-684f-402d-9eba-881262e76892	|	2c7b5539-371d-4da0-9d23-81a1bc6886ad	|	Xanthorrhoeaceae	|	family	|	
03577229-a491-47f4-b98e-cfe4d491ab70	|	d20b756f-3105-43e0-818e-73feb39d0077	|	Perissodini	|	tribe	|	
0358b8fb-8f1b-4297-9bb4-0fd98f874e58	|	9f61604f-2c65-43fd-af8d-83048fd2c96c	|	Dallinidae	|	family	|	
0358db68-cb95-48b0-ac41-5b90ac457160	|	e825d612-3f58-4665-95e0-453fed23a08d	|	Limifossoridae	|	family	|	
035b2659-75e1-4260-9b3d-2b0225d247f5	|	8be20c34-1c5f-4ad0-84a0-b74200e8491e	|	Protrodiplostomatidae	|	family	|	
035ec109-41be-41cf-a786-6caa4dea7b85	|	a77dc40a-04bb-4c6c-9157-34644e30e885	|	Dinoblattidae	|	family	|	
036034ce-ef8a-4031-8bd4-230dda2c9d15	|	dfc21749-474c-4c9b-ac9f-56ea1b87059c	|	Knoxitidae	|	family	|	
03638282-7a72-427e-9117-22c9c8ca5f6d	|	d4747359-a125-4e4f-9a5d-15dc37e3ca0d	|	Megisthanoidea	|	superfamily	|	
0366886a-10d5-4663-8499-0bca88e57b25	|	ee2e494b-4cd9-48e0-b797-30765d0be70e	|	Iriarteeae	|	tribe	|	
03677ee6-4d03-4e76-b544-4dbd4f2692b6	|	d1177ac6-825d-465e-9162-37e818affee3	|	Paramelitidae	|	family	|	
036d0fda-1b20-4f2b-8249-542144e5bf6f	|	195af6ba-47c3-48e2-96cd-980c49a19d09	|	Campydoridae	|	family	|	
036d28fe-4b45-4e52-a747-b1849e8b7f59	|	58f45c99-8676-460b-b1c9-d99a870de7f9	|	Limnadiidae	|	family	|	
037938b1-9872-41d4-b6e3-386f9011d87a	|	47f156ae-235b-4b12-aa28-b39738bd12b4	|	Lingulidae	|	family	|	
037bbc0a-0fb5-40ef-adc5-3f7a13c4d0a1	|	e7d67c62-f7ca-45a3-9a7a-43e409fbe18e	|	Amphiporidae	|	family	|	
037c2dba-ace5-41e7-8ce7-901f24d0bfdb	|	06c67278-6e48-4da2-88fd-16480bb24403	|	Pseudoperkinsidae	|	no rank	|	
037e49ff-f15c-4c54-8028-c741ab844e44	|	120abbc0-b9fa-4fb9-8556-568486c1ea55	|	Hepadnaviridae	|	family	|	
037ea611-4b7c-43d6-a922-fe1abacb60fd	|	f2366d61-782b-4df8-8ec0-bf13d2b113ba	|	Cuneocoridae	|	family	|	
037faeac-fe1a-4366-a2d4-2d8c6bf2071e	|	a2fc5683-2691-4f8d-bfcc-5ec01196f7c5	|	Bathygadinae	|	subfamily	|	
0380e17a-6b4e-413b-acfa-9984238a7ac0	|	34b83c21-2fe3-453e-8512-1ededc722f97	|	Molidae	|	family	|	
038c556c-6e8c-4392-ab9f-1ac12b2d1911	|	ebb92905-3de3-477b-b5c5-6545c22226a6	|	Amydetinae	|	subfamily	|	
038d6e52-3902-45fe-86a7-9790fd01c92c	|	ecc1ae4a-475f-4e74-8d83-94ece2bcad56	|	Lunulariidae	|	family	|	
038e29db-c1e3-4326-96b7-d4e033c8c4f8	|	2e9d8378-6d83-4874-80df-4486184d83ea	|	Gallieniellidae	|	family	|	
03920e8c-fbba-4e6d-914f-c047c0f80705	|	4dd70619-acf6-4bf6-8c3c-dadeeadbb8f3	|	Nileidae	|	family	|	
039318ce-1768-4afb-aeb3-28b3377f37ec	|	086a9c9f-822c-48d2-bfc3-26cd3d87ef40	|	Basellaceae	|	family	|	
0396e283-b199-404e-ba40-268e59f6a4a2	|	2bd9238f-9d86-4364-b157-2936b8b1db27	|	Cosmioneidaceae	|	family	|	
03994313-a2a7-4ecb-96fa-47207aefc4e0	|	2c8ad1e6-2839-4fca-b9e3-db1805ee15bf	|	Asaphoidea	|	superfamily	|	
03994ce8-17d7-4a2f-a9cc-fa7e21d5cf6c	|	e0150669-def6-4866-8b8f-39dbe38ca818	|	Ctenostylidae	|	family	|	
0399e512-2a0f-4b86-9da0-56f33f1fade2	|	d14b9a48-9b32-40b7-97a4-f5517581cb98	|	Pedicellinida	|	order	|	
039a6e53-ea11-4f69-b7de-6cee1a3c9573	|	570967d4-ff9f-4a95-ab11-1ae4269c76f5	|	Phytosini	|	tribe	|	
039b9030-8a31-4280-bdb1-0b39a411296d	|	39d79c49-8da8-4bfa-be45-a6e219973d39	|	Gyroporaceae	|	family	|	
039f8420-e517-4a74-8446-fa7d4fc2ef80	|	a7ba74a6-106f-443e-9d66-5e6f5481fb7b	|	Eurolimnornithidae	|	family	|	
03a14a69-24c5-4ef0-b0df-3d46fe53b091	|	5da2258f-2c57-46a6-803a-b2f28689d1f7	|	Microgastrinae	|	subfamily	|	
03a6a8c6-51d8-4470-983f-d83181fa23f7	|	48e53cb4-ce17-4086-9f87-93752826ee6d	|	Scruparioidea	|	superfamily	|	
03a6e861-cd73-454a-8a7f-f3210c7c435f	|	26622032-efa3-42e0-8923-83cacdccc607	|	Discocotylidae	|	family	|	
03af58a2-af27-485c-98b4-9aca1c41469c	|	dafd45ca-a684-47de-8e2a-f6efce36de9b	|	Mycalesina	|	subtribe	|	
03af737e-a256-41b2-a9c7-ab76aecc62d5	|	dd16f7de-d258-481c-9b0b-f66daac7cb72	|	Acroceridae	|	family	|	
03b1c145-9110-4d8c-b7ff-caa6eebb2a02	|	dad1a342-a754-4686-aab6-fc5e8e15684e	|	Ankylosauridae	|	family	|	
03b56080-c6a7-41ec-97b1-d9c2a466e5fd	|	24eef24e-e5f0-4c32-8b04-9167afdb6ba4	|	Ixoreae	|	tribe	|	
03b606d6-75f4-426f-82d8-af45bf2363eb	|	9b552aab-c640-4b0c-bc49-8e82ce589995	|	Codonellidae	|	family	|	
03b6b498-76fb-4093-9015-cc62c6edc91b	|	4804678b-a55b-4d66-8ef8-39cbea8a59fa	|	Laboulbeniaceae	|	family	|	
03b9686c-3c3c-47b4-8d3a-f79dc2997fda	|	070bc981-a165-4dbe-9490-16a18a0d5d7d	|	Olindiidae	|	family	|	
03b9a5c1-c658-464c-9581-2e7cf8f7f851	|	06ff20e6-441d-431c-8f98-22563d1c9cda	|	Melithaeidae	|	family	|	
03bcd966-dc5a-40eb-8e6c-77110598cc7e	|	e7c98718-8c4d-483e-9461-6008b57c6b17	|	Cleridae	|	family	|	
03bd73f6-daa4-4bc0-99b6-c04f848c26e5	|	62f5d2b0-6f86-4a6a-b883-e20cac3717e1	|	Planktonemertidae	|	family	|	
03bd8bf2-ad1a-4fef-a669-8f1c7692c53b	|	2db51de7-a42a-458c-bb8b-f9ec87c420d4	|	Gracilithecidae	|	family	|	
03bfe47d-cff2-44c2-92c1-90d4dbfa9fef	|	480ef0c0-cce3-46c3-991a-55616241c9f3	|	Crisinidae	|	family	|	
03c014ad-f8d4-4e7d-bbb0-b3009236ee08	|	fe0e2bb0-a9e5-4ec4-ac76-3100812a0366	|	Hirudinida	|	class	|	
03c48829-8fb2-4db0-97f0-02e967352326	|	635beafe-8e51-4236-8520-278f3d3f0130	|	Phalangioidea	|	superfamily	|	
03c74b72-3867-422a-8335-cb63df88f34e	|	f58a3bb7-0e8b-4dab-9092-b665f031f227	|	Amaryllidales	|	order	|	
03c76f8f-7643-4fdc-8ff8-e9217a064e54	|	be40eb67-907d-4c7f-ae98-67965f5b3d2b	|	Hoplichthyidae	|	family	|	
03c7e2b1-8eb0-43ae-9ba6-0d51a434d9ec	|	955a9428-1544-4e84-989e-e3a596a241e0	|	Trochometridiidae	|	family	|	
03cd03aa-25c9-4d05-8721-02d32dc5ee8a	|	d39af807-0fee-4c88-a825-1f5cf601da7d	|	Phyllodocida	|	order	|	
03ce0427-ad9d-4ac2-b68a-ef92db761d40	|	3ade1766-a0ab-46ab-82a2-011d1fca9908	|	Exxiidae	|	family	|	
03cf13f3-27bc-432d-8926-b37cbacfe4f6	|	1e84d3f1-8db0-425d-aef7-964d9bba7d65	|	Grammolingiidae	|	family	|	
03d340f6-c12c-4112-b34f-3aa029f7ecda	|	c0883213-779e-43db-91e2-de2ef0b69e6c	|	Chilidiopsidae	|	family	|	
03d34574-1139-4bd2-96ed-f3eeb75d642d	|	896341e1-8459-4c92-9943-4757431be11a	|	Reimaniphylliidae	|	family	|	
03d3ab3e-df19-4f51-83ba-8cd6e2b123a4	|	c8450cd4-95aa-47da-a091-ed923e900691	|	Nassulida	|	order	|	
03d476c2-26d1-46b2-96d1-60d559be71c0	|	778b493d-171d-4ccd-84c2-2514c2f5ef88	|	Allotanaupodidae	|	family	|	
03d4a21c-b4a0-4dfc-bb48-ba9350e48b2d	|	2bdbf5e8-8c15-4a2c-9019-292695c15569	|	Sphaeropleales	|	order	|	
03d4eb25-0345-415f-82cb-93c597c9bb28	|	4c2d6e27-1eda-433a-afba-b84274a46acd	|	Dogielinotinae	|	subfamily	|	
03d643d7-a1da-46e5-8636-9c2a39d26595	|	f58a3bb7-0e8b-4dab-9092-b665f031f227	|	Iridales	|	order	|	
03dd4e29-e0b9-43ba-84ba-6a0072205fba	|	9734eab3-2fbb-424f-b376-0c7980b2d4aa	|	Oxynoidae	|	family	|	
03dd855a-5a6f-471e-9aff-61abc54b2630	|	c0451838-b5aa-4292-b76b-15431b219a74	|	Ducellieriaceae	|	family	|	
03e35948-5525-456f-94cd-75ba80b332b9	|	b3528a51-97fb-4f8f-8af0-a6394b6e3753	|	Aspidochirotacea	|	subclass	|	
03e3e2f1-92f2-41dd-ab35-9088a85eddc7	|	3e0d0658-9d66-4ffb-9b3f-0477ca21688c	|	Palicidae	|	family	|	
03e946cf-ef02-4cc9-99dc-0f5d88520589	|	b7c34540-548c-4819-ba11-cd200e4a9eae	|	Polyneurini	|	tribe	|	
03e9ba49-428a-41ad-885e-0a100d7edda4	|	0c551b48-39d5-4580-a40f-ea2123035c1f	|	Aclistocharaceae	|	family	|	
03eb1833-8284-4825-b0e4-f60a9c063dfb	|	2750a1ae-6f54-4b71-9b30-e722108b6532	|	Actiniaria	|	order	|	
03eceab4-cbd8-43dd-954e-ab660e430e8c	|	f622eada-dd1f-44fc-a86a-e34084688697	|	Nerieae	|	tribe	|	
03ee4d6d-dc9f-41fd-b4bf-2741b274b65d	|	97ac701f-5085-4244-bc3c-d4e99be56503	|	Pachyschesidae	|	family	|	
03ef0ef5-42b3-4c2a-8214-6c0c34b23d28	|	17c3f658-7f28-4a3b-8073-37465b5f7686	|	Argonautoidea	|	superfamily	|	
03f12e1c-fedc-4a5b-8ea4-6f3de8bdc5fa	|	3b6245fb-f6cf-433d-97fd-fc4e83c7ac8d	|	Thigmophryidae	|	family	|	
03faf075-b506-4cb0-82a1-3a399fa6e9a0	|	c7c5104d-850c-43c0-b299-63fd969e6e18	|	Hyeniales	|	order	|	
03fbaa11-af54-4eed-b01c-56580dad72cb	|	ad0da44f-989a-4b9a-ac37-efd2edc71b27	|	Belluloporoidea	|	superfamily	|	
03fd8295-68d6-4edc-9ed1-0e0a67ff50d0	|	e8cf9286-ca51-4b65-b7ca-41e3f18160da	|	Aenictogitoninae	|	subfamily	|	
03fe919d-da35-4751-bece-7c1b6e95b22f	|	b41e815a-17c2-4ee2-a500-55fa032d5ad3	|	Cynepteridaceae	|	family	|	
0400e468-b33c-4a10-b8a0-45ee371e821d	|	4d205021-749e-4ae4-b94b-b24d7a263fa9	|	Malcinae	|	subfamily	|	
