uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1199645	|	1199634	|	Antherice	|	genus	|		|	
1199646	|	1199645	|	Antherice gracilis	|	species	|		|	
1199647	|	1199634	|	Brizoides	|	genus	|		|	
1199648	|	1199647	|	Brizoides viridipes	|	species	|		|	
1199649	|	1199647	|	Brizoides amabilis	|	species	|		|	
1199650	|	1199647	|	Brizoides annulicornis	|	species	|		|	
1199651	|	1199647	|	Brizoides flavipennis	|	species	|		|	
1199652	|	1199647	|	Brizoides gambrisius	|	species	|		|	
1199653	|	1199647	|	Brizoides graminea	|	species	|		|	
1199654	|	1199647	|	Brizoides lacteipennis	|	species	|		|	
1199655	|	1199647	|	Brizoides minutissima	|	species	|		|	
1199656	|	1199647	|	Brizoides nigricornis	|	species	|		|	
1199657	|	1199634	|	Chlorophasma	|	genus	|		|	
1199658	|	1199657	|	Chlorophasma hyalinum	|	species	|		|	
1199659	|	1199634	|	Eucles	|	genus	|		|	
1199660	|	1199659	|	Eucles bifasciatus	|	species	|		|	
1199661	|	1199659	|	Eucles imperialis	|	species	|		|	
1199662	|	1199659	|	Eucles intermedius	|	species	|		|	
1199663	|	1199659	|	Eucles unicolor	|	species	|		|	
1199664	|	1199634	|	Holca	|	genus	|		|	
1199665	|	1199664	|	Holca annulipes	|	species	|		|	
1199666	|	1199664	|	Holca infumata	|	species	|		|	
1199667	|	1199664	|	Holca proxima	|	species	|		|	
1199668	|	1199664	|	Holca striata	|	species	|		|	
1199669	|	1199634	|	Olcyphides	|	genus	|		|	
1199671	|	1199669	|	Olcyphides forceps	|	species	|		|	
1199673	|	1199669	|	Olcyphides bicarinatus	|	species	|		|	
1199674	|	1199669	|	Olcyphides cinereus	|	species	|		|	
1199676	|	1199669	|	Olcyphides helvolus	|	species	|		|	
1199677	|	1199669	|	Olcyphides hopii	|	species	|		|	
1199679	|	1199669	|	Olcyphides iridescens	|	species	|		|	
1199680	|	1199669	|	Olcyphides obscurellus	|	species	|		|	
1199681	|	1199669	|	Olcyphides rabaeyae	|	species	|		|	
1199682	|	1199634	|	Paraphasma	|	genus	|		|	
1199683	|	1199682	|	Paraphasma amabile	|	species	|		|	
1199684	|	1199682	|	Paraphasma cognatum	|	species	|		|	
1199685	|	1199682	|	Paraphasma conspersum	|	species	|		|	
1199686	|	1199682	|	Paraphasma fasciatum	|	species	|		|	
1199687	|	1199682	|	Paraphasma maculatum	|	species	|		|	
1199691	|	1199682	|	Paraphasma marginale	|	species	|		|	
1199693	|	1199682	|	Paraphasma minus	|	species	|		|	
1199694	|	1199682	|	Paraphasma paulense	|	species	|		|	
1199695	|	1199682	|	Paraphasma quadratum	|	species	|		|	
1199696	|	1199682	|	Paraphasma dentatum	|	species	|		|	
1199697	|	1199634	|	Parastratocles	|	genus	|		|	
1199698	|	1199697	|	Parastratocles aeruginosus	|	species	|		|	
1199699	|	1199697	|	Parastratocles adelphus	|	species	|		|	
1199700	|	1199697	|	Parastratocles bennettii	|	species	|		|	
1199701	|	1199697	|	Parastratocles bogotensis	|	species	|		|	
1199702	|	1199697	|	Parastratocles carbonarius	|	species	|		|	
1199703	|	1199697	|	Parastratocles cryptochloris	|	species	|		|	
1199704	|	1199697	|	Parastratocles flavipes	|	species	|		|	
1199705	|	1199697	|	Parastratocles lugubris	|	species	|		|	
1199706	|	1199697	|	Parastratocles multilineatus	|	species	|		|	
1199708	|	1199697	|	Parastratocles radiatus	|	species	|		|	
1199709	|	1199697	|	Parastratocles rufipes	|	species	|		|	
1199710	|	1199697	|	Parastratocles viridis	|	species	|		|	
1199711	|	1199634	|	Stratocles	|	genus	|		|	
1199712	|	1199711	|	Stratocles xanthomela	|	species	|		|	
1199714	|	1199711	|	Stratocles stabilinus	|	species	|		|	
1199715	|	1199711	|	Stratocles cinctipes	|	species	|		|	
1199716	|	1199711	|	Stratocles costaricensis	|	species	|		|	
1199717	|	1199711	|	Stratocles forcipatus	|	species	|		|	
1199718	|	1199711	|	Stratocles soror	|	species	|		|	
1199719	|	1199711	|	Stratocles tessulatus	|	species	|		|	
1199722	|	1199711	|	Stratocles viridimaculatus	|	species	|		|	
1199723	|	1199634	|	Tenerella	|	genus	|		|	
1199724	|	1199723	|	Tenerella roseipennis	|	species	|		|	
1199725	|	1199723	|	Tenerella tenerrima	|	species	|		|	
1199726	|	1199634	|	Anthericonia	|	genus	|		|	
