scientificName
Neornithes
Paleognathae
Neognathae
Neoaves
Struthioniformes
Struthionidae
Snowornis cryptolophus cryptolophus (Sclater, PL & Salvin, 1877)
Porphyrolaema Bonaparte, 1854
Porphyrolaema porphyrolaema (Deville & Sclater, PL, 1852)
Xipholena Gloger, 1841
Xipholena punicea (Pallas, 1764)
Xipholena lamellipennis (Lafresnaye, 1839)
Xipholena atropurpurea (zu Wied-Neuwied, 1820)
Carpodectes Salvin, 1865
Carpodectes hopkei von Berlepsch, 1897
Carpodectes nitidus Salvin, 1865
Carpodectes antoniae Ridgway, 1884
Gymnoderus Geoffroy Saint-Hilaire, É, 1809
Gymnoderus foetidus (Linnaeus, 1758)
Querula Vieillot, 1816
Querula purpurata (Statius Müller, PL, 1776)
Haematoderus Bonaparte, 1854
Haematoderus militaris (Shaw, 1792)
Pyroderus Gray, GR, 1840
Pyroderus scutatus (Shaw, 1792)
Pyroderus scutatus occidentalis Chapman, 1914
Pyroderus scutatus granadensis (Lafresnaye, 1846)
Pyroderus scutatus orenocensis (Lafresnaye, 1846)
Pyroderus scutatus masoni Ridgway, 1886
Pyroderus scutatus scutatus (Shaw, 1792)
Perissocephalus Oberholser, 1899
Perissocephalus tricolor (Statius Müller, PL, 1776)
Cephalopterus Geoffroy Saint-Hilaire, É, 1809
Cephalopterus glabricollis Gould, 1851
Cephalopterus ornatus Geoffroy Saint-Hilaire, É, 1809
Cephalopterus penduliger Sclater, PL, 1859
Pipridae
Tyranneutes Sclater, PL & Salvin, 1881
Tyranneutes stolzmanni (Hellmayr, 1906)
Tyranneutes virescens (Pelzeln, 1868)
Neopelma Sclater, PL, 1861
Neopelma chrysocephalum (Pelzeln, 1868)
Neopelma sulphureiventer (Hellmayr, 1903)
Neopelma pallescens (Lafresnaye, 1853)
Neopelma aurifrons (zu Wied-Neuwied, 1831)
Neopelma chrysolophum Pinto, 1944
Chloropipo Cabanis & Heine, 1859
Chloropipo flavicapilla (Sclater, PL, 1852)
Chloropipo unicolor Taczanowski, 1884
Antilophia Reichenbach, 1850
Antilophia bokermanni Coelho & Silva, 1998
Antilophia galeata (Lichtenstein, MHK, 1823)
Chiroxiphia Cabanis, 1847
Chiroxiphia linearis (Bonaparte, 1838)
Chiroxiphia lanceolata (Wagler, 1830)
Chiroxiphia pareola (Linnaeus, 1766)
Chiroxiphia pareola atlantica Dalmas, 1900
Chiroxiphia pareola pareola (Linnaeus, 1766)
Chiroxiphia pareola regina Sclater, PL, 1856
Chiroxiphia pareola napensis Miller, W, 1908
Chiroxiphia boliviana Allen, JA, 1889
Chiroxiphia caudata (Shaw, 1793)
Ilicura Reichenbach, 1850
Ilicura militaris (Shaw, 1809)
Masius Bonaparte, 1850
Masius chrysopterus (Lafresnaye, 1843)
Masius chrysopterus bellus Hartert & Hellmayr, 1903
Masius chrysopterus pax Meyer de Schauensee, 1952
Masius chrysopterus coronulatus Sclater, PL, 1860
Masius chrysopterus chrysopterus (Lafresnaye, 1843)
Masius chrysopterus peruvianus Carriker, 1934
Corapipo Bonaparte, 1854
Corapipo gutturalis (Linnaeus, 1766)
Corapipo altera Hellmayr, 1906
Corapipo altera altera Hellmayr, 1906
Corapipo altera heteroleuca Hellmayr, 1910
Corapipo leucorrhoa (Sclater, PL, 1863)
Xenopipo Cabanis, 1847
Xenopipo uniformis (Salvin & Godman, 1884)
Xenopipo uniformis duidae (Chapman, 1929)
Xenopipo uniformis uniformis (Salvin & Godman, 1884)
Xenopipo atronitens Cabanis, 1847
Cryptopipo Ohlson, Fjeldså & Ericson, 2013
Cryptopipo holochlora (Sclater, PL, 1888)
Cryptopipo holochlora suffusa (Griscom, 1932)
Cryptopipo holochlora litae (Hellmayr, 1906)
Cryptopipo holochlora holochlora (Sclater, PL, 1888)
Cryptopipo holochlora viridior (Chapman, 1924)
Lepidothrix Bonaparte, 1854
Lepidothrix coronata (von Spix, 1825)
Lepidothrix coronata velutina (von Berlepsch, 1883)
Lepidothrix coronata minuscula (Todd, 1919)
Lepidothrix coronata caquetae (Meyer de Schauensee, 1953)
Lepidothrix coronata carbonata (Todd, 1925)
Lepidothrix coronata coronata (von Spix, 1825)
Lepidothrix coronata caelestipileata (Goeldi, 1905)
Lepidothrix coronata exquisita (Hellmayr, 1905)
Lepidothrix coronata regalis (Bond & Meyer de Schauensee, 1940)
Lepidothrix nattereri (Sclater, PL, 1865)
Lepidothrix nattereri nattereri (Sclater, PL, 1865)
Lepidothrix nattereri gracilis (Hellmayr, 1903)
Lepidothrix vilasboasi (Sick, 1959)
Lepidothrix iris (Schinz, 1851)
Lepidothrix iris eucephala (Todd, 1928)
Lepidothrix iris iris (Schinz, 1851)
Lepidothrix suavissima (Salvin & Godman, 1882)
Lepidothrix serena (Linnaeus, 1766)
Lepidothrix isidorei (Sclater, PL, 1852)
Lepidothrix isidorei isidorei (Sclater, PL, 1852)
Lepidothrix isidorei leucopygia (Hellmayr, 1903)
Lepidothrix coeruleocapilla (Tschudi, 1844)
Heterocercus Sclater, PL, 1862
Heterocercus aurantiivertex Sclater, PL & Salvin, 1880
Heterocercus flavivertex Pelzeln, 1868
Heterocercus linteatus (Strickland, 1850)
Manacus Brisson, 1760
Manacus manacus (Linnaeus, 1766)
Manacus manacus abditivus Bangs, 1899
Manacus manacus flaveolus Cassin, 1852
Manacus manacus bangsi Chapman, 1914
Manacus manacus interior Chapman, 1914
Manacus manacus trinitatis (Hartert, 1912)
Manacus manacus umbrosus Friedmann, 1944
Manacus manacus manacus (Linnaeus, 1766)
Manacus manacus leucochlamys Chapman, 1914
Manacus manacus maximus Chapman, 1924
Manacus manacus expectatus Gyldenstolpe, 1941
Manacus manacus longibarbatus Zimmer, JT, 1936
Manacus manacus purissimus Todd, 1928
Manacus manacus gutturosus (Desmarest, 1806)
Manacus manacus purus Bangs, 1899
Manacus manacus subpurus Cherrie & Reichenberger, 1923
Manacus candei (Parzudaki, 1841)
Manacus vitellinus (Gould, 1843)
Manacus vitellinus vitellinus (Gould, 1843)
Manacus vitellinus amitinus Wetmore, 1959
Manacus vitellinus milleri Chapman, 1915
Manacus vitellinus viridiventris Griscom, 1929
Manacus aurantiacus (Salvin, 1870)
Pipra Linnaeus, 1764
Pipra aureola (Linnaeus, 1758)
Pipra aureola aureola (Linnaeus, 1758)
Pipra aureola borbae Zimmer, JT, 1936
Pipra aureola aurantiicollis Todd, 1925
Pipra aureola flavicollis Sclater, PL, 1852
Pipra filicauda von Spix, 1825
Pipra filicauda subpallida (Todd, 1928)
Pipra filicauda filicauda von Spix, 1825
Pipra fasciicauda Hellmayr, 1906
Pipra fasciicauda calamae Hellmayr, 1910
Pipra fasciicauda saturata Zimmer, JT, 1936
Pipra fasciicauda purusiana Snethlage, E, 1907
Pipra fasciicauda fasciicauda Hellmayr, 1906
Pipra fasciicauda scarlatina Hellmayr, 1915
Machaeropterus Bonaparte, 1854
Machaeropterus deliciosus (Sclater, PL, 1860)
Machaeropterus regulus (Hahn, 1819)
Machaeropterus striolatus (Bonaparte, 1838)
Machaeropterus striolatus antioquiae Chapman, 1924
Machaeropterus striolatus striolatus (Bonaparte, 1838)
Machaeropterus striolatus obscurostriatus Phelps & Gilliard, 1941
Machaeropterus striolatus zulianus Phelps & Phelps Jr, 1952
Machaeropterus striolatus aureopectus Phelps & Gilliard, 1941
Machaeropterus pyrocephalus (Sclater, PL, 1852)
Machaeropterus pyrocephalus pallidiceps Zimmer, JT, 1936
Machaeropterus pyrocephalus pyrocephalus (Sclater, PL, 1852)
Pseudopipra Kirwan et al, 2016
Pseudopipra pipra (Linnaeus, 1758)
Pseudopipra pipra anthracina (Ridgway, 1906)
Pseudopipra pipra bolivari (Meyer de Schauensee, 1950)
Pseudopipra pipra minima (Chapman, 1917)
Pseudopipra pipra unica (Meyer de Schauensee, 1945)
Pseudopipra pipra pipra (Linnaeus, 1758)
Pseudopipra pipra coracina (Sclater, PL, 1856)
Pseudopipra pipra discolor (Zimmer, JT, 1936)
Pseudopipra pipra pygmaea (Zimmer, JT, 1936)
Pseudopipra pipra occulta (Zimmer, JT, 1936)
Pseudopipra pipra comata (von Berlepsch & Stolzmann, 1894)
Pseudopipra pipra microlopha (Zimmer, JT, 1929)
Pseudopipra pipra separabilis (Zimmer, JT, 1936)
Pseudopipra pipra cephaleucos (Thunberg, 1822)
Ceratopipra Bonaparte, 1854
Ceratopipra cornuta (von Spix, 1825)
Ceratopipra mentalis (Sclater, PL, 1857)
Ceratopipra mentalis mentalis (Sclater, PL, 1857)
Ceratopipra mentalis ignifera (Bangs, 1901)
Ceratopipra mentalis minor (Hartert, 1898)
Ceratopipra chloromeros (Tschudi, 1844)
Ceratopipra erythrocephala (Linnaeus, 1758)
Ceratopipra erythrocephala erythrocephala (Linnaeus, 1758)
Ceratopipra erythrocephala berlepschi (Ridgway, 1906)
Ceratopipra rubrocapilla (Temminck, 1821)
Tityridae
Oxyruncus Temminck, 1820
Oxyruncus cristatus Swainson, 1821
Oxyruncus cristatus frater (Sclater, PL & Salvin, 1868)
Oxyruncus cristatus brooksi Bangs & Barbour, 1922
Oxyruncus cristatus hypoglaucus (Salvin & Godman, 1883)
Oxyruncus cristatus cristatus Swainson, 1821
Onychorhynchus Fischer von Waldheim, 1810
Onychorhynchus coronatus (Statius Müller, PL, 1776)
Onychorhynchus coronatus castelnaui Deville, 1849
Onychorhynchus coronatus coronatus (Statius Müller, PL, 1776)
Onychorhynchus mexicanus (Sclater, PL, 1857)
Onychorhynchus mexicanus mexicanus (Sclater, PL, 1857)
Onychorhynchus mexicanus fraterculus Bangs, 1902
Onychorhynchus occidentalis (Sclater, PL, 1860)
Onychorhynchus swainsoni (Pelzeln, 1858)
Myiobius Gray, GR, 1839
Myiobius villosus Sclater, PL, 1860
Myiobius villosus villosus Sclater, PL, 1860
Myiobius villosus schaeferi Aveledo & Pons, 1952
Myiobius villosus clarus Zimmer, JT, 1939
Myiobius villosus peruvianus Todd, 1922
Myiobius sulphureipygius (Sclater, PL, 1857)
Myiobius sulphureipygius sulphureipygius (Sclater, PL, 1857)
Myiobius sulphureipygius aureatus Bangs, 1908
Myiobius barbatus (Gmelin, JF, 1789)
Myiobius barbatus semiflavus Todd, 1919
Myiobius barbatus barbatus (Gmelin, JF, 1789)
Myiobius barbatus amazonicus Todd, 1925
Myiobius barbatus insignis Zimmer, JT, 1939
Myiobius barbatus mastacalis (zu Wied-Neuwied, 1821)
Myiobius atricaudus Lawrence, 1863
Myiobius atricaudus atricaudus Lawrence, 1863
Myiobius atricaudus portovelae Chapman, 1924
Myiobius atricaudus modestus Todd, 1912
Myiobius atricaudus adjacens Zimmer, JT, 1939
Myiobius atricaudus connectens Zimmer, JT, 1939
Myiobius atricaudus snethlagei Hellmayr, 1927
Myiobius atricaudus ridgwayi von Berlepsch, 1888
Terenotriccus Ridgway, 1905
Terenotriccus erythrurus (Cabanis, 1847)
Terenotriccus erythrurus fulvigularis (Salvin & Godman, 1889)
Terenotriccus erythrurus signatus Zimmer, JT, 1939
Terenotriccus erythrurus venezuelensis Zimmer, JT, 1939
Terenotriccus erythrurus erythrurus (Cabanis, 1847)
Terenotriccus erythrurus hellmayri (Snethlage, E, 1907)
Terenotriccus erythrurus purusianus (Parkes & Panza, 1993)
Terenotriccus erythrurus amazonus Zimmer, JT, 1939
Terenotriccus erythrurus brunneifrons Hellmayr, 1927
Tityra Vieillot, 1816
Tityra inquisitor (Lichtenstein, MHK, 1823)
Tityra inquisitor fraserii (Kaup, 1852)
Tityra inquisitor albitorques Du Bus de Gisignies, 1847
Tityra inquisitor buckleyi Salvin & Godman, 1890
Tityra inquisitor erythrogenys (Selby, 1826)
Tityra inquisitor pelzelni Salvin & Godman, 1890
Tityra inquisitor inquisitor (Lichtenstein, MHK, 1823)
Tityra cayana (Linnaeus, 1766)
Tityra cayana cayana (Linnaeus, 1766)
Tityra cayana braziliensis (Swainson, 1838)
Tityra semifasciata (von Spix, 1825)
Tityra semifasciata hannumi van Rossem & Hachisuka, 1937
Tityra semifasciata griseiceps Ridgway, 1888
Tityra semifasciata deses Bangs, 1915
Tityra semifasciata personata Jardine & Selby, 1827
Tityra semifasciata costaricensis Ridgway, 1906
Tityra semifasciata columbiana Ridgway, 1906
Tityra semifasciata nigriceps Allen, JA, 1888
Tityra semifasciata semifasciata (von Spix, 1825)
Tityra semifasciata fortis von Berlepsch & Stolzmann, 1896
Schiffornis Bonaparte, 1854
Schiffornis major Des Murs, 1856
Schiffornis major duidae Zimmer, JT, 1936
Schiffornis major major Des Murs, 1856
Schiffornis olivacea (Ridgway, 1906)
Schiffornis veraepacis (Sclater, PL & Salvin, 1860)
Schiffornis veraepacis veraepacis (Sclater, PL & Salvin, 1860)
Schiffornis veraepacis dumicola (Bangs, 1903)
Schiffornis veraepacis rosenbergi (Hartert, 1898)
Schiffornis veraepacis acrolophites Wetmore, 1972
Schiffornis aenea Zimmer, JT, 1936
Schiffornis stenorhyncha (Sclater, PL & Salvin, 1869)
Schiffornis stenorhyncha panamensis Hellmayr, 1929
Schiffornis stenorhyncha stenorhyncha (Sclater, PL & Salvin, 1869)
Schiffornis turdina (zu Wied-Neuwied, 1831)
Schiffornis turdina amazonum (Sclater, PL, 1861)
Schiffornis turdina wallacii (Sclater, PL & Salvin, 1867)
Schiffornis turdina steinbachi Todd, 1928
Schiffornis turdina intermedia Pinto, 1954
Schiffornis turdina turdina (zu Wied-Neuwied, 1831)
Schiffornis virescens (Lafresnaye, 1838)
Laniocera Lesson, R, 1841
Laniocera rufescens (Sclater, PL, 1858)
Laniocera rufescens rufescens (Sclater, PL, 1858)
Laniocera rufescens tertia (Hartert, 1902)
Laniocera rufescens griseigula Meyer de Schauensee, 1950
Laniocera hypopyrra (Vieillot, 1817)
Iodopleura Lesson, R, 1839
Iodopleura pipra (Lesson, R, 1831)
Iodopleura pipra leucopygia Salvin, 1885
Iodopleura pipra pipra (Lesson, R, 1831)
Iodopleura fusca (Vieillot, 1817)
Iodopleura isabellae Parzudaki, 1847
Laniisoma Swainson, 1832
Laniisoma elegans (Thunberg, 1823)
Laniisoma buckleyi (Sclater, PL & Salvin, 1880)
Laniisoma buckleyi venezuelense Phelps & Gilliard, 1941
Laniisoma buckleyi buckleyi (Sclater, PL & Salvin, 1880)
Laniisoma buckleyi cadwaladeri Carriker, 1935
Xenopsaris Ridgway, 1891
Xenopsaris albinucha (Burmeister, 1869)
Xenopsaris albinucha minor Hellmayr, 1920
Xenopsaris albinucha albinucha (Burmeister, 1869)
Pachyramphus Gray, GR, 1839
Pachyramphus viridis (Vieillot, 1816)
Pachyramphus viridis griseigularis Salvin & Godman, 1883
Pachyramphus viridis viridis (Vieillot, 1816)
Pachyramphus xanthogenys Salvadori & Festa, 1898
Pachyramphus xanthogenys xanthogenys Salvadori & Festa, 1898
Pachyramphus xanthogenys peruanus Hartert & Goodson, 1917
Pachyramphus versicolor (Hartlaub, 1843)
Pachyramphus versicolor costaricensis Bangs, 1908
Pachyramphus versicolor versicolor (Hartlaub, 1843)
Pachyramphus versicolor meridionalis Carriker, 1934
Pachyramphus spodiurus Sclater, PL, 1860
Pachyramphus rufus (Boddaert, 1783)
Pachyramphus rufus rufus (Boddaert, 1783)
Pachyramphus rufus juruanus Gyldenstolpe, 1951
Pachyramphus castaneus (Jardine & Selby, 1827)
Pachyramphus castaneus saturatus Chapman, 1914
Pachyramphus castaneus intermedius von Berlepsch, 1879
Pachyramphus castaneus parui Phelps & Phelps Jr, 1949
Pachyramphus castaneus amazonus Zimmer, JT, 1936
Pachyramphus castaneus castaneus (Jardine & Selby, 1827)
Pachyramphus cinnamomeus Lawrence, 1861
Pachyramphus cinnamomeus fulvidior Griscom, 1932
Pachyramphus cinnamomeus cinnamomeus Lawrence, 1861
Pachyramphus cinnamomeus magdalenae Chapman, 1914
Pachyramphus cinnamomeus badius Phelps & Phelps Jr, 1955
Pachyramphus polychopterus (Vieillot, 1818)
Pachyramphus polychopterus similis Cherrie, 1891
Pachyramphus polychopterus cinereiventris Sclater, PL, 1862
Pachyramphus polychopterus dorsalis Sclater, PL, 1862
Pachyramphus polychopterus tenebrosus Zimmer, JT, 1936
Pachyramphus polychopterus tristis (Kaup, 1852)
Pachyramphus polychopterus nigriventris Sclater, PL, 1857
Pachyramphus polychopterus polychopterus (Vieillot, 1818)
Pachyramphus polychopterus spixii (Swainson, 1838)
Pachyramphus marginatus (Lichtenstein, MHK, 1823)
Pachyramphus marginatus nanus Bangs & Penard, TE, 1921
Pachyramphus marginatus marginatus (Lichtenstein, MHK, 1823)
Pachyramphus albogriseus Sclater, PL, 1857
Pachyramphus albogriseus ornatus Cherrie, 1891
Pachyramphus albogriseus coronatus Phelps & Phelps Jr, 1953
Pachyramphus albogriseus albogriseus Sclater, PL, 1857
Pachyramphus albogriseus guayaquilensis Zimmer, JT, 1936
Pachyramphus albogriseus salvini Richmond, 1899
Pachyramphus major (Cabanis, 1847)
Pachyramphus major uropygialis Nelson, 1899
Pachyramphus major major (Cabanis, 1847)
Pachyramphus major matudai Phillips, AR, 1966
Pachyramphus major itzensis Nelson, 1901
Pachyramphus major australis Miller, W & Griscom, 1925
Pachyramphus surinamus (Linnaeus, 1766)
Pachyramphus homochrous Sclater, PL, 1859
Pachyramphus homochrous homochrous Sclater, PL, 1859
Pachyramphus homochrous quimarinus (Meyer de Schauensee, 1950)
Pachyramphus homochrous canescens (Chapman, 1912)
Pachyramphus minor (Lesson, R, 1831)
Pachyramphus validus (Lichtenstein, MHK, 1823)
Pachyramphus validus audax (Cabanis, 1873)
Pachyramphus validus validus (Lichtenstein, MHK, 1823)
Pachyramphus aglaiae (Lafresnaye, 1839)
Pachyramphus aglaiae albiventris (Lawrence, 1867)
Pachyramphus aglaiae gravis (van Rossem, 1938)
Pachyramphus aglaiae yucatanensis (Ridgway, 1906)
Pachyramphus aglaiae insularis (Ridgway, 1887)
Pachyramphus aglaiae aglaiae (Lafresnaye, 1839)
Pachyramphus aglaiae sumichrasti (Nelson, 1897)
Pachyramphus aglaiae hypophaeus (Ridgway, 1891)
Pachyramphus aglaiae latirostris Bonaparte, 1854
Pachyramphus niger (Gmelin, JF, 1788)
Menuridae
Menura Latham, 1801
Menura alberti Bonaparte, 1850
Menura novaehollandiae Latham, 1801
Menura novaehollandiae edwardi Chisholm, 1921
Menura novaehollandiae novaehollandiae Latham, 1801
Menura novaehollandiae victoriae Gould, 1865
Atrichornithidae
Atrichornis Stejneger, 1885
Atrichornis rufescens (Ramsay, EP, 1866)
Atrichornis rufescens rufescens (Ramsay, EP, 1866)
Atrichornis rufescens ferrieri Schodde & Mason, IJ, 1999
Atrichornis clamosus (Gould, 1844)
Ptilonorhynchidae
Ailuroedus Cabanis, 1851
Ailuroedus stonii Sharpe, 1876
Ailuroedus stonii stonii Sharpe, 1876
Ailuroedus stonii cinnamomeus Mees, 1964
Ailuroedus buccoides (Temminck, 1836)
Ailuroedus geislerorum Meyer, AB, 1891
Ailuroedus geislerorum geislerorum Meyer, AB, 1891
Ailuroedus geislerorum molestus Rothschild & Hartert, 1929
Ailuroedus crassirostris (Paykull, 1815)
Ailuroedus maculosus Ramsay, EP, 1875
Ailuroedus astigmaticus Mayr, 1931
Ailuroedus melanocephalus Ramsay, EP, 1883
Ailuroedus jobiensis Rothschild, 1895
Ailuroedus arfakianus Meyer, AB, 1874
Ailuroedus arfakianus misoliensis Mayr & Meyer de Schauensee, 1939
Ailuroedus arfakianus arfakianus Meyer, AB, 1874
Ailuroedus melanotis (Gray, GR, 1858)
Ailuroedus melanotis facialis Mayr, 1936
Ailuroedus melanotis melanotis (Gray, GR, 1858)
Ailuroedus melanotis joanae Mathews, 1941
Scenopoeetes Coues, 1891
Scenopoeetes dentirostris (Ramsay, EP, 1876)
Archboldia Rand, 1940
Archboldia papuensis Rand, 1940
Archboldia papuensis papuensis Rand, 1940
Archboldia papuensis sanfordi Mayr & Gilliard, 1950
Amblyornis Elliot, DG, 1872
Amblyornis inornata (Schlegel, 1871)
Amblyornis macgregoriae De Vis, 1890
Amblyornis macgregoriae mayri Hartert, 1930
Amblyornis macgregoriae kombok Schodde & McKean, 1973
Amblyornis macgregoriae amati Pratt, 1982
Amblyornis macgregoriae germanus Rothschild, 1910
Amblyornis macgregoriae macgregoriae De Vis, 1890
Amblyornis macgregoriae nubicola Schodde & McKean, 1973
Amblyornis macgregoriae lecroyae Frith, CB & Frith, DW, 1997
Amblyornis subalaris Sharpe, 1884
Amblyornis flavifrons Rothschild, 1895
Prionodura De Vis, 1883
Prionodura newtoniana De Vis, 1883
Sericulus Swainson, 1825
Sericulus aureus (Linnaeus, 1758)
Sericulus ardens (D'Albertis & Salvadori, 1879)
Sericulus bakeri (Chapin, 1929)
Sericulus chrysocephalus (Lewin, 1808)
Ptilonorhynchus Kuhl, 1820
Ptilonorhynchus violaceus (Vieillot, 1816)
Ptilonorhynchus violaceus violaceus (Vieillot, 1816)
Ptilonorhynchus violaceus minor Campbell, AJ, 1912
Chlamydera Gould, 1837
Chlamydera guttata Gould, 1862
Chlamydera guttata guttata Gould, 1862
Chlamydera guttata carteri Mathews, 1920
Chlamydera nuchalis (Jardine & Selby, 1830)
Chlamydera nuchalis nuchalis (Jardine & Selby, 1830)
Chlamydera nuchalis orientalis Gould, 1879
Chlamydera maculata (Gould, 1837)
Chlamydera lauterbachi Reichenow, 1897
Chlamydera lauterbachi lauterbachi Reichenow, 1897
Chlamydera lauterbachi uniformis Rothschild, 1931
Chlamydera cerviniventris Gould, 1850
Climacteridae
Cormobates Mathews, 1922
Cormobates leucophaea (Latham, 1801)
Cormobates leucophaea minor (Ramsay, EP, 1891)
Cormobates leucophaea intermedia (Boles & Longmore, 1984)
Cormobates leucophaea metastasis Schodde, 1989
Cormobates leucophaea leucophaea (Latham, 1801)
Cormobates leucophaea grisescens (Mathews, 1912)
Cormobates placens (Sclater, PL, 1874)
Cormobates placens placens (Sclater, PL, 1874)
Cormobates placens steini (Mayr, 1936)
Cormobates placens inexpectata (Rand, 1940)
Cormobates placens meridionalis (Hartert, 1907)
Climacteris Temminck, 1820
Climacteris erythrops Gould, 1841
Climacteris affinis Blyth, 1863
Climacteris affinis affinis Blyth, 1863
Climacteris affinis superciliosus North, 1895
Climacteris rufus Gould, 1841
Climacteris picumnus Temminck, 1824
Climacteris picumnus melanotus Gould, 1847
Climacteris picumnus picumnus Temminck, 1824
Climacteris picumnus victoriae Mathews, 1912
Climacteris melanurus Gould, 1843
Climacteris melanurus melanurus Gould, 1843
Climacteris melanurus wellsi Ogilvie-Grant, 1909
Maluridae
Sipodotus Mathews, 1928
Sipodotus wallacii (Gray, GR, 1862)
Sipodotus wallacii wallacii (Gray, GR, 1862)
Sipodotus wallacii coronatus (Gould, 1878)
Chenorhamphus Oustalet, 1878
Chenorhamphus grayi (Wallace, 1862)
Chenorhamphus campbelli (Schodde, 1982)
Malurus Vieillot, 1816
Malurus cyanocephalus (Quoy & Gaimard, 1832)
Malurus cyanocephalus cyanocephalus (Quoy & Gaimard, 1832)
Malurus cyanocephalus mysorensis (Meyer, AB, 1874)
Malurus cyanocephalus bonapartii (Gray, GR, 1859)
