vernacularName	language	taxonID
Grey Shrikethrush	en	651e8c8fbb6c2d3feab763cc26b4bdf2
Sandstone Shrikethrush	en	13feed5fef86ad8ded3fe9a80555336e
Shrikes	en	aa8dfbd54e10aa2a599629ab811efd67
Yellow-billed Shrike	en	785ee0e28f5ed97290bf1515c0407503
Magpie Shrike	en	169eb5bf9566eb874a66b4dc70089a56
Northern White-crowned Shrike	en	ffb63f25b7354ab7ec0824592fd5fc2e
Southern White-crowned Shrike	en	7db8cecbddc6f7029d8dfdc91038125b
Tiger Shrike	en	e06909804aea916122a90d176e1eefa6
Souza's Shrike	en	fdc2d69a05bb6b4f23d395a4c0a54880
Bull-headed Shrike	en	b55ffb400958c2b1a6bd1541f8feac21
Brown Shrike	en	61187825357a661bd922bfe9e0aa71df
Red-backed Shrike	en	f3f01a82dd812df0f3edd1526724b1c2
Isabelline Shrike	en	0a91b9e3f41e4beb9b69fbb1b5582e76
Red-tailed Shrike	en	cd3b05fb1d730ef49b186df8aa0a2d6f
Burmese Shrike	en	ea5e5b3c55f2af9270f5f38782c20b0e
Emin's Shrike	en	400e0f875af49778ff9c04997c78649e
Bay-backed Shrike	en	15371cadceb590e0f67ceed16e04f9ce
Long-tailed Shrike	en	0e219f68e7786bdfcec1eae44495a773
Grey-backed Shrike	en	c55893d229d168cf08faebb30ef11aa8
Mountain Shrike	en	137d3768653118e91a0b2594e58e602b
Mackinnon's Shrike	en	dd82db3420d01cbaf380fbd2c577e772
Lesser Grey Shrike	en	12e3b8749b9b8f0de74663fff3a4069b
Loggerhead Shrike	en	d9a2d78678f3aff5df16621b5f6d9da9
Great Grey Shrike	en	14335fc5b21ab7769f30b30dc14171e9
Southern Grey Shrike	en	b4ca1bc877a2cf62a82ef9239c99e5df
Steppe Grey Shrike	en	640f4aee68240fe1269b58bc055afe7c
Chinese Grey Shrike	en	390921b46846cb5edb76c26c8fd37348
Grey-backed Fiscal	en	513b0b7ee7931a4b503894ed2ae16794
Long-tailed Fiscal	en	3ec85b9f145f8c75b404fc9f6342f5a0
Taita Fiscal	en	96975f5a0cd4e797c5ff4f49a14ac50c
Somali Fiscal	en	f192d4e84bbb8d0c2a203a7bd5b83440
Northern Fiscal	en	70b42061a18748d2e601874260626071
Southern Fiscal	en	5042da6380e82c462b8655a8db3b6c44
Sao Tome Fiscal	en	adecc1d5d97b8fe65d1fbb0c2397fec7
Woodchat Shrike	en	cd6add9e5752e0bb26de6f867cdc3945
Masked Shrike	en	b9e25dc79c4bb8f948d385bf738c490d
Vireos, Greenlets	en	1e98c02e5e0fc5339ca6a973e0687dfb
Rufous-browed Peppershrike	en	0fbe806b90d0dee89fffdf5fef2027cb
Black-billed Peppershrike	en	dc245b2173c71cf4c049b7db9cf98eef
Chestnut-sided Shrike-Vireo	en	cfbe2a2794854f196cdaa61528bc1f5a
Green Shrike-Vireo	en	89b8eb2466d534cbcd9a6968cd03ada4
Yellow-browed Shrike-Vireo	en	89342e84d4206ef6e99f04ad29d95ff8
Slaty-capped Shrike-Vireo	en	2496f2f4126f68495b9d2856594060c9
Slaty Vireo	en	8cad6e46bf3d101133f6b849ac2883e7
White-eyed Vireo	en	60a42df7f78ce18aae5d3f3975165396
Thick-billed Vireo	en	d36ad6ac2c6df3f05aea0e2d5690f9fd
Mangrove Vireo	en	1cace5066a1052d804d4c6e123759502
Providencia Vireo	en	02fb7116ac84af3dd3b8d9f66010de8b
Cozumel Vireo	en	49e2501fd4614813c4d6a7447309b813
San Andres Vireo	en	85684d93b2854d90b0b61bbbbebd5cf9
Jamaican Vireo	en	58d927bb9dc6f2d01819a8e8209f9324
Cuban Vireo	en	a24c938b75d9f95057e3147b88fce732
Puerto Rican Vireo	en	da0b682465e7b0ac8bca7c5ed54171d9
Flat-billed Vireo	en	2e01f39b3bd7ae49d471471f301cf08e
Bell's Vireo	en	2ac0b851250564f76092c4eea39f2f54
Black-capped Vireo	en	d886b3af46216ea68f741f42676b3768
Dwarf Vireo	en	2f18442c333672c2654f596d4bba8d6a
Grey Vireo	en	137faf8cb9762cb65a8c9f758cadc5e7
Blue Mountain Vireo	en	833dedabddf068652c9116af467357b9
Yellow-throated Vireo	en	2af981c68461fef2f814466d200cc44f
Plumbeous Vireo	en	41d91ca339d0fc483052ad72781071da
Cassin's Vireo	en	581617eff3d930e96bf68a865129dcb8
Blue-headed Vireo	en	87bfc8929c8d3413ba50ea7478797d9f
Yellow-winged Vireo	en	2820f75b14e97457d7342370b567e5ed
Choco Vireo	en	8059874b8ccea0fb2c25542f449011e4
Tepui Vireo	en	350b1a936af5b14b5b4282817293140d
Hutton's Vireo	en	f45b08660641853a6b812a3dd9fb3e07
Golden Vireo	en	48d9c2d1950d36df9a40912dd369d595
Warbling Vireo	en	5fb8a9dea707c4c9ca8f52a17fc59c74
Brown-capped Vireo	en	94480b23db7cd549a65b09867643d312
Philadelphia Vireo	en	4e420d95c74a510b17e2b0a717815a9d
Red-eyed Vireo	en	247c303e00c5af0cc2be05acaa150c1c
Noronha Vireo	en	c9b0298580f6de7557823b32dc8d89ae
Yellow-green Vireo	en	c2b67796bbacf0067145807cc402e248
Black-whiskered Vireo	en	2a7523fc0be61b0814e4317c79fd02af
Yucatan Vireo	en	635d71497f17e89268dfd9ead70aeff2
Rufous-crowned Greenlet	en	9b01e1861b7e8cfc2b76ade38967c8e3
Grey-eyed Greenlet	en	1e65906698722c9da39e1e52f5a71a27
Lemon-chested Greenlet	en	d2294941d487a47c44edf496938c9bfc
Grey-chested Greenlet	en	e5a4d1bb213f81eb13cf03319b7af3d7
Ashy-headed Greenlet	en	6fcad1d13108ecdf306042918c3f534b
Brown-headed Greenlet	en	1784fec27cce0479a49c17e50ff1f597
Rufous-naped Greenlet	en	6cf2d2402b8e29a5e3fdedd3481d3caa
Golden-fronted Greenlet	en	428702914eb050f13e476cb045a05867
Dusky-capped Greenlet	en	d8b0ada330015287481c50305915679d
Buff-cheeked Greenlet	en	c03b5631f1be63198efe3f8e1a5e1f07
Scrub Greenlet	en	1796461f642a8d33a1f7aeb67deab1d0
Olivaceous Greenlet	en	8b2b225fc6487bc6c8c048f6c99d9a00
Tawny-crowned Greenlet	en	f4021f936af60d6738beeb1ef6a7aa43
Lesser Greenlet	en	63bec0159f3d6643a80a366e8373b378
White-bellied Erpornis	en	5efff1b434606ae8bae559857a6caa58
Black-headed Shrike-babbler	en	d5104d8be25bedbe085791ca35f53c4d
Pied Shrike-babbler	en	f525a192abd7e7f0ba17bad9930120b7
Himalayan Shrike-babbler	en	a0b28c8e9ee80f26f34eab7a153ebcd8
Blyth's Shrike-babbler	en	f94c2b7facaebe6e3371d9ecf327c0d5
Dalat Shrike-babbler	en	7b15becf58a4e6f6e8133cf4b42b69fe
Green Shrike-babbler	en	5bb9d1317b273a75903f1053e00dad93
Black-eared Shrike-babbler	en	0216076f3344963cd83cd1b5a2aea0a9
Trilling Shrike-babbler	en	15840f0b245133523e4e57332ebb84d1
Clicking Shrike-babbler	en	ba02d603eaad7b79df9033987a8323e0
Figbirds, Orioles	en	16d47562723c248b9f95f0ae7fb444a8
North Island Piopio	en	73544ef75e77a2e5e40b954aba94f0d3
South Island Piopio	en	40665b47839af4944d36d56802d560f9
Green Figbird	en	e8fd5c7cadc42328e3ca5047652f3263
Wetar Figbird	en	249aa9699b462d8f8c63468ef65793fb
Australasian Figbird	en	4d40f6d660ec3644993a9f1a7a484305
Northern Variable Pitohui	en	0ff54679c52b846bdb5230c03eb76c08
Raja Ampat Pitohui	en	61c64dfaa9787f8f6a1b565a14302fe6
Southern Variable Pitohui	en	eb32d2b4f8632559e4643db604dab588
Hooded Pitohui	en	ea6a58549b6c7b4cfee727305729b49c
Brown Oriole	en	57d7e860db28a5142e3246d90f00bde9
Dusky-brown Oriole	en	9eebb133cadf26bc252f47edc2193968
Grey-collared Oriole	en	792f5d4f71635f59215e785aa23add32
Black-eared Oriole	en	8470007ec4a291ddd0394dd35c8aa772
Tanimbar Oriole	en	86f6db6cc6db08d1f5e93c7948f1e7aa
Olive-brown Oriole	en	047d8ce52fe35acfca37ee73d00d7e1f
Olive-backed Oriole	en	75b002e48573e886f2ff3b9a76f9311a
Green Oriole	en	e2238414f1457aa3f4e1d73d78d56e29
Dark-throated Oriole	en	0ac5be37b9f7b78ef83c5d93b75d1e76
Philippine Oriole	en	3c6a4d65de2783388c288ec888a1ec80
White-lored Oriole	en	410af1baa0daf9707159e3791d8a3c8b
Isabela Oriole	en	1ec57bf6cbba83bfc1cf53be74231fa6
Eurasian Golden Oriole	en	cd3e1066f9ab4fbe0cae70b2c77a8674
Indian Golden Oriole	en	c38b6d721efcfe716d9c6b0d2ced150e
African Golden Oriole	en	b16761b2008e37901ca9b5acd25d8370
Slender-billed Oriole	en	4218d60000442565069dcbb4b83a2481
Black-naped Oriole	en	ae290df336ec2d6ba8e0cb0180cad838
Green-headed Oriole	en	9933535db904566391db42c858a553aa
Sao Tome Oriole	en	477fbbd2f617379b3e553c5b517d0142
Western Oriole	en	e55c1d8b36007778d5c66a0633e90b31
Ethiopian Oriole	en	6ba12501b368dc65cbf40e6fedafb3a5
Mountain Oriole	en	4027f3d2a656b13e301bb35205e9e6a6
Black-headed Oriole	en	3b2917070775253e553d3bc7a55663b5
Black-winged Oriole	en	09f679475eb6c7b9a517b318ffe7925f
Black-hooded Oriole	en	1377b96c47d6452966ef128ce12ae17c
Black Oriole	en	9f6451b774380fbb138a0d6a43c2ec09
Black-and-crimson Oriole	en	0b6603bd69e5b38b58209998d2eed88d
Maroon Oriole	en	2d615add6896ef9634c17d9d5aaead7b
Silver Oriole	en	cda0f85c81d77a5f80bcae472f61b625
Drongos	en	eecd98cdfad91deb13e3c44a0dcde1fc
Square-tailed Drongo	en	5ca4a549e3d6a25d3cab65c570c12d9d
Shining Drongo	en	7972c1654793a4b4fdf9dfe307011ba1
Fork-tailed Drongo	en	3ca76c2c162cf66b0a5986aeeccb5ae8
Velvet-mantled Drongo	en	9f9a19872a40661f1985eb080ac6d6d3
Grand Comoro Drongo	en	7c001bea6c99e7cdec2a9629b2d568d3
Aldabra Drongo	en	d345285e6a7a5be8bab0628c6124827b
Crested Drongo	en	7cae2e60457153d7f4cce3ea01f72b5e
Mayotte Drongo	en	6550df3093ed15e76f1b297af7814e7c
Black Drongo	en	30e17fb83bfe5c222e9d6812842d939f
Ashy Drongo	en	d4bb9cfd1bdb597a85bd8ab6ad82a16c
White-bellied Drongo	en	722ef11ed080d2d3a2ead8493c1e802b
Crow-billed Drongo	en	3049f52e00ce80ba2284c0bb815c580e
Bronzed Drongo	en	3148f9d9dd889546a12db19f37ab1ba0
Lesser Racket-tailed Drongo	en	a85577ca4550376e7d7634a78d3304a7
Balicassiao	en	a170a94b1b93cbb1baa4cc8e0f403ae1
Hair-crested Drongo	en	13c91b6dd7283f1216d52fdd71d8146f
Tablas Drongo	en	0aeae7d27d7e99391f09634261cff1aa
Sumatran Drongo	en	eac6ad31ac70f6592e310027495848da
Wallacean Drongo	en	b45e3581e0f9112659d13655a9669ef5
Sulawesi Drongo	en	c24b740dd8f40d2b3e86ba74628ea7d6
Spangled Drongo	en	d570375209290915435ebc2bea2bcff7
Paradise Drongo	en	136d7474fcc1dff746f79597f4bfc52a
Andaman Drongo	en	c9ed64442cd84c402525cfbae27bcda8
Greater Racket-tailed Drongo	en	f76991bb72bb351a94a09a5a6201e554
Sri Lanka Drongo	en	8739e803b37c887da6d7b74876c6d9ab
Fantails	en	9921f0edc51f989826c61dc9127c019b
Mindanao Blue Fantail	en	47241bd42f219acdfc945fb751ba8816
Visayan Blue Fantail	en	29b56c0b09e70969a76ac72b44eeca8b
Blue-headed Fantail	en	424432c4037add088be817ec1140dac8
Tablas Fantail	en	81e1d206df2e359038644dd6d058c128
Visayan Fantail	en	813c8d296163138f5df905bdcf66ca3a
White-throated Fantail	en	8aac4f24359f7c2aea75ba1aeb6c5f75
White-spotted Fantail	en	00c957eb867b0a75e58e1da313892545
White-bellied Fantail	en	efea246968263901da1ea29da24cd06e
White-browed Fantail	en	e45e6f8aabce21808eadc133b7f32fbf
Malaysian Pied Fantail	en	2eedb3485ea88f0ad9c97216f1f94556
Philippine Pied Fantail	en	9c87fd5a2632e5801f39bddc6c693010
Spotted Fantail	en	06c26b2d7dadd749d4d80d15825231dd
Willie Wagtail	en	64206801dda96cda03e1f437aae6859e
Brown-capped Fantail	en	57207479f9420ad7f3fc1ac0cfd83d20
Cinnamon-tailed Fantail	en	d78c04e796ef5e3b4df941307ee07cf2
Northern Fantail	en	602263533627750d805394d1ef26c81a
Cockerell's Fantail	en	4f3e8eed3a2bbeb4ccfe426fda08504d
Sooty Thicket Fantail	en	fec4ed7fbca59366e92fd8a2b569db0d
Black Thicket Fantail	en	5ecacd2899a6f305585971faeb0531de
White-bellied Thicket Fantail	en	c0449ceeae362732ce73831409e30615
Black Fantail	en	cd2ab419f55c3eb39b4f7ab7a2daea09
Chestnut-bellied Fantail	en	526dcb8aca9db8909458f3fea6649374
Friendly Fantail	en	145ce1252345bbc508ccb834838b20dd
Grey Fantail	en	01ef88c6bb0cdce58cbc799b85417bd4
New Zealand Fantail	en	71fe226e5016a15a3202f69b417f66fc
Mangrove Fantail	en	c8293446f18f86a85b31ae995fdcc59d
Brown Fantail	en	fe8c16584157661b950e05cbe74e8b4f
Makira Fantail	en	0598bd23003b0783c664eb941072f387
Rennell Fantail	en	0c43df90c346156d755a85313a7ea050
Streaked Fantail	en	a46de6acdd0151f6bb2644340402f392
Kadavu Fantail	en	a03d32e037f8f60496c73b87310e3348
Samoan Fantail	en	36299fbd0552f2aa7e5801335c6be436
Rufous-tailed Fantail	en	068ffdfed927c22d7684727763c84f5d
Black-and-cinnamon Fantail	en	d275be31944e78ea631b3983a7e2f25e
Dimorphic Fantail	en	609a8d940f2ffeb5cfa95ae95e60cdfb
Palau Fantail	en	183fd664d9f86a9769ec3ce7cba22fa3
Streak-breasted Fantail	en	be3347593780eafde5b53cecf4c97699
Tawny-backed Fantail	en	1041846f4b61274380ee057a41668f01
Rusty-bellied Fantail	en	4d3848e072d0e91f736e97a03af74122
Long-tailed Fantail	en	b1b1e8c48f9d5e44f00872fb76eadd52
Rufous-backed Fantail	en	c6de330b91e0c11a047e972acd18bd60
Bismarck Fantail	en	afc95d4852bafd56f0e0083b8bed6127
Mussau Fantail	en	55436642fd68ea182247ab0dbcf05204
Malaita Fantail	en	eabfb605890eb65d0d3894f35c72f8d0
Manus Fantail	en	38cdeba7243102fad2ddf29d9856c02a
Rufous Fantail	en	1967867ae1bd562477bddef1854c528b
Pohnpei Fantail	en	cb998333a2031fbbba10c445609e7323
Arafura Fantail	en	46c196b5d86511bf6f8a79d1662e0b66
Silktail	en	c5829c8a6e157ddc7557c0cfc033a094
Drongo Fantail	en	92c725f88d0f477172f30cb721f4da0e
Monarchs	en	1013a9317045d2e991f8818162a3a5da
Black-naped Monarch	en	da307086a2adbb121cd022c951a63375
Pale-blue Monarch	en	543481a89e85be1ac42b8a4c5758fa1e
Short-crested Monarch	en	c255be2630e1a39881137ce20b120fc7
Celestial Monarch	en	594ce25dd1f239e3669d1afc6edaa803
Cerulean Paradise Flycatcher	en	eaf7191ddb0bdd1559777013fb73bcb7
Blue-mantled Crested Flycatcher	en	975320090e6f0b4d65a7f74e76eea64c
Blue-headed Crested Flycatcher	en	41e206bd0e6bf6c4d5331bb8d44ef2f3
Bedford's Paradise Flycatcher	en	2b73c7da04fae2f4d4413592b4ad8238
Rufous-vented Paradise Flycatcher	en	c585ccaa2d47c4900b2e58a9b494aa0e
Red-bellied Paradise Flycatcher	en	96f3c1b72fa206b5bca23b186b9e9aaa
Annobon Paradise Flycatcher	en	b99c9bd3bca02c886d49b0c6e66806e3
Bates's Paradise Flycatcher	en	8132b8e336e9dbb53f390a2de34cf7db
African Paradise Flycatcher	en	a3ff7c1165810fba4b664741b76f01e6
Indian Paradise Flycatcher	en	23477dd3cf6f7565e24c61ae9fbf9a06
Oriental Paradise Flycatcher	en	b321b81bb0cad38bc98ccd94296e4db2
Amur Paradise Flycatcher	en	95121f21bd600783321f6f79c2b7b98f
Japanese Paradise Flycatcher	en	8af5721a6a4172c7b0a34f4ace1de700
Blue Paradise Flycatcher	en	ac12a60076714e2d8acea4d9476b61a9
Rufous Paradise Flycatcher	en	9664ce0e6c5c2c63506a63d5c7913775
Sao Tome Paradise Flycatcher	en	f5813135d73c234a5203340192d7f9f6
Malagasy Paradise Flycatcher	en	1c620477b1f864c43377c90a84f8204c
Seychelles Paradise Flycatcher	en	ab3c7169603d8ea19da88289fc5f9aec
Mascarene Paradise Flycatcher	en	40755dc74d9841c4d966022f10c96689
Kauai Elepaio	en	25b823e97eb2d02783bb27210c7ed286
Oahu Elepaio	en	78c670c1d9b3bae453ae72a0595e94e3
Hawaii Elepaio	en	bf0c97d5507d4f5f1794e48dd6472ff2
Rarotonga Monarch	en	af4e5e6410904f1a351ea818046b3188
Tahiti Monarch	en	d646818f6c8f7974f64d26e42ccff27c
Maupiti Monarch	en	7d5e021f203447ca1b7eb723cd327741
Marquesan Monarch	en	58af6d6f94716ebde9b6ab44d1117ebd
Ua Pou Monarch	en	9c3c1ed6d882c4d68f0e956cdeb17652
Nuku Hiva Monarch	en	b6096d8ba0c0e0f3e22334d5611ede10
Iphis Monarch	en	d6788f0bf49811c90b44e537f204f08d
Eiao Monarch	en	68be3fcdc1c41d928c57cce0f1f104eb
Fatu Hiva Monarch	en	abd2b716cc42186e99525566b6456e09
Vanikoro Monarch	en	506b1a17f58113928cbb914caebcc8f5
Versicolored Monarch	en	3e6468a8c184f3c1fc88018f6881b56c
Slaty Monarch	en	deb47e613b3f90eeea84722eeeb70ac4
Buff-bellied Monarch	en	c733a93ee00cc86355abdd36961dfe65
Southern Shrikebill	en	e1966b25bc6ca899745d5ba4406abb63
Fiji Shrikebill	en	5464949089368606b20372b0b3946d73
Black-throated Shrikebill	en	00da35f6e36fab6c585aa310059fe7e1
Santa Cruz Shrikebill	en	0c00f0124f99850637b3fbaeeddc7862
Rennell Shrikebill	en	ee1f424128817de9bc9ba98c77ca6f38
Chuuk Monarch	en	9daa2ffd6c1237ad55d29820278310ae
Black Monarch	en	050109eae85d4f178929bfaeb49ba327
Spot-winged Monarch	en	482ee84f20fa5d733968cc46f8a34a9f
Black-bibbed Monarch	en	2a52b8ba79288a760b623c91166db24a
Flores Monarch	en	39a525e33b5615ebb6d4794ef32be041
Black-chinned Monarch	en	3ee2efe89dfcc0460ddebce40f728e85
Spectacled Monarch	en	aaf9ab5f82e5dbe73555be9bf5927648
Moluccan Monarch	en	5efe57a1477150110c23a09363d5031b
White-tailed Monarch	en	a8289d4358b3dbb6c60d1a3b25b6e35d
White-tipped Monarch	en	eefb7fcf3e5157714a1f76a43f8dcbd0
Black-tipped Monarch	en	219563702bdfc6aa22bc9aebd94d5602
Kofiau Monarch	en	eb52b1c965ea4db927c33407d5949749
Biak Monarch	en	d6ccfbe5765b09b58fa472b3f93a38db
Hooded Monarch	en	bf547b76eb1b0076f1b5de184e6f1c97
Manus Monarch	en	dc27d5309365ce776c0f3fb4b96ccaea
Mussau Monarch	en	2941718e47c049ea406296796100fd08
Black-tailed Monarch	en	10c26081eb80226390fac88c6e81f002
Solomons Monarch	en	d3fd27a5d499a0b13d9234dddd183d14
Kolombangara Monarch	en	66457ddd560118e9b8b37283190e1045
White-collared Monarch	en	568bc94c77c4da40d4607a8a2c8197d1
Rufous Monarch	en	717f06d2a160ef26ef56cd8e48d8e099
Island Monarch	en	0b4b224735ec1150cae07b658e33359e
Black-faced Monarch	en	5c535f2ad6863abc3ce8eeda5b50f9a8
Black-winged Monarch	en	492c4d031cfe11bceab88c5bba6af3df
Bougainville Monarch	en	7edc92f5c7098a04b564701cd42e8313
Chestnut-bellied Monarch	en	dc51a9ebc9413802af7e213cad8d1f78
White-capped Monarch	en	67a790c9e84bd688dd5bc481a09f569c
Yap Monarch	en	af7778741aa4cb050e6765b9cb75f2d3
Tinian Monarch	en	7683a1e286122f5d22473746c44902b5
White-eared Monarch	en	7d87d9acc013008881d0252c3892a31c
White-naped Monarch	en	997e2368a0dffffc0ddffd6c54ebf070
Golden Monarch	en	4312b0340eba2e49f84b5d72b4d76b4a
Ochre-collared Monarch	en	c5bfadc248448cd6c563f311ed2a453c
Frilled Monarch	en	5cc5c05543dd0bfcec0f8767777eece8
Frill-necked Monarch	en	4d95ee736f817caeed0c409b124d4f70
Pied Monarch	en	ea3051ed7081c36fe4ccd3fc8e6f78ae
Magpie-lark	en	a68105962b352a0c23291e8004ed1e34
Torrent-lark	en	0971edd936640e577f44bca425b8bac1
Oceanic Flycatcher	en	dd023cb2a8557517d547af6d0fa6be94
Palau Flycatcher	en	c9bd7741ee24af510015ca33902708bd
Guam Flycatcher	en	103584f3daba50d71cf17386bef2f88a
Pohnpei Flycatcher	en	a3c25f9b2a5e06223cc25ef3d227998b
Moluccan Flycatcher	en	1c43fdfe56a24372911f907da26ce012
Biak Black Flycatcher	en	c3b248269368009b5a8ef822950f8abf
Leaden Flycatcher	en	a9ca581e4359d54e42c1835016a58d1e
Steel-blue Flycatcher	en	ec7c1fafbc8242a22a6f6217dd280fcb
Makira Flycatcher	en	59f96629a72eec9aaa3b1cafdc480f76
Melanesian Flycatcher	en	e9456be205e52c1ae08cb23d32c7be15
Vanikoro Flycatcher	en	29b1852db01ee59a0a3a4610e7b95fdd
Samoan Flycatcher	en	d5d2542e0ff8e3ac03b45b5c158359ef
Azure-crested Flycatcher	en	0de6e21804f94d05247a9fcc6abc9dea
Chestnut-throated Flycatcher	en	8e5017a6d59770122de46bf26701c78c
Broad-billed Flycatcher	en	438151c1b425188acdba6c55e0938dc6
Satin Flycatcher	en	e64d9e1416cddcdb14541f824f6d585e
Shining Flycatcher	en	748a9a988c4af19e4a7249adbe09ee10
Velvet Flycatcher	en	56d4a4c279b3ed9170b730a202fbfcf2
Paperbark Flycatcher	en	76dfe0233490d4365d15fdb0bcf0e3ad
Restless Flycatcher	en	7a8421b506f70f9d4229378ee64ee865
Crows, Jays	en	270b470b83f59d4def54f5741d71ed9f
Crested Jay	en	81b2b7c093237339b8fdd0fdcf18d3f4
Black Magpie	en	94f29383a5337155f21a7dfc1b9bc0c2
Siberian Jay	en	d8e722ed4a6f3807f262b54c7315d3f8
Sichuan Jay	en	969338f58a0247af98f9fb5374e93598
Grey Jay	en	799222e2e0e861eeeb2b109212a3e2ff
Black-collared Jay	en	03fce52097121c3f8466f050a742276a
White-collared Jay	en	73ff964f9a350ab84429da34ea24aff1
Turquoise Jay	en	fb2cb9ceee5ffe5404797ea7d3b67501
Beautiful Jay	en	c4bbb138b6dde9be2a60e23155b403c4
Azure-hooded Jay	en	2d9825991dd8b1041edde64bb81ac628
Black-throated Jay	en	43caa2aa25d915208b271ea406ec9831
Dwarf Jay	en	9bb67ec49add57b77a04312a627a4a37
White-throated Jay	en	e9488261dacf17d3b320748ab9c1412f
Silvery-throated Jay	en	cba0d3048ed2aaf0d710843bcf9d3aa1
Bushy-crested Jay	en	a14d3e6b60869d4438fbed8c3fe5ab45
San Blas Jay	en	fd3c1035bdfc1608395304a329a0fec5
Yucatan Jay	en	90df53dfd2b9fece62e13ab7e642d858
Purplish-backed Jay	en	7e6b0d9b9cd87a3869504030eb0a6454
Violaceous Jay	en	42ca9495d0cf86b092759e85b10db7b9
Azure Jay	en	9f0607763189b30096fd0755094c2263
Purplish Jay	en	cc7d5ce9f6db31886ca244729ce024f8
Curl-crested Jay	en	d88be18af60615e954de8d71872e4055
Tufted Jay	en	b50641de8f02a935d10c2334a389f63c
Black-chested Jay	en	37afc851d3bc71cadfed1820622e8bb4
White-tailed Jay	en	386cbb0dd383aed316803aa46b4fbaff
Cayenne Jay	en	d85a7dc4945c2acef510add7b6088fe0
Azure-naped Jay	en	2564be6a88b5e1cb3b29d8ffaebba371
Plush-crested Jay	en	1ec6ddc5609bc952a78aadc293306844
White-naped Jay	en	5dcde160ece52d8fc24d44ee1d626632
Green Jay	en	d804585ad4f329729cb68e34689c1493
Inca Jay	en	d0af090d0ecc04ae81c9dc62de7ef063
Brown Jay	en	98d2c10d7834fd3299fe1f5b0a467b65
Black-throated Magpie-Jay	en	65ff36f40d60b2e84504a05aff362b7f
White-throated Magpie-Jay	en	04b87c40b3fc04974410518fb9ef1047
Blue Jay	en	3ec3124ea397ed104a0342dccebe0ecf
Steller's Jay	en	230867005f776913697926d70381afd2
Mexican Jay	en	a4a2ba2b18995394a5056c5a8c76ac04
Transvolcanic Jay	en	d5626e0462a022abcb41a4850e64d8cc
Unicolored Jay	en	f5e3e1327e66d96c850800287a4ebc77
California Scrub Jay	en	ab19af75d722cbcdc60efceb9e1e6206
Woodhouse's Scrub Jay	en	beb4dc98a34c9ff560394da78625aff9
Island Scrub Jay	en	ad64bdc5a0b2f4670b6de0a94ffb95ea
Florida Scrub Jay	en	b1e5191e1ef28e6c1ce29321684a34f0
Pinyon Jay	en	6d2f12de251d446ee71bb19bd6d99719
Eurasian Jay	en	72b107a458e887d4b381066144f7c0a3
Black-headed Jay	en	08f3da42f065567fc636c687b5b52f7e
Lidth's Jay	en	56840d4cb3ef5a2ea448a06594699abb
Azure-winged Magpie	en	2ccd6c235ae4e6b8721e5c55f1e1cdd5
Iberian Magpie	en	f0ea08dcd76c8d5ea3f9c0a7905839b2
Sri Lanka Blue Magpie	en	8bac6513be7c98cb61031c207b682386
Taiwan Blue Magpie	en	c41e213c378faf678807801bc66f4842
Yellow-billed Blue Magpie	en	a8c8126382e2ad0a395d6321fca60496
Red-billed Blue Magpie	en	4b91521697991abddf3a2aafcb35aa87
White-winged Magpie	en	bfea0a8c392951d320e81db7e065582b
Common Green Magpie	en	0b919c38d563e3c61d214f0fa155fef0
Indochinese Green Magpie	en	0ab81b76ba0996dbf9988bc220a2f124
Javan Green Magpie	en	139c5eb109081492bdca308b59e3c858
Bornean Green Magpie	en	905bd770ec4d7a325272fe89978c050b
Rufous Treepie	en	98848f79225dc1b518264421332d1491
Sumatran Treepie	en	bf8b8b2edd0ff4828022291985f559a8
Bornean Treepie	en	7fc61181e18c5039dc8d677870a648c2
Grey Treepie	en	9b31ab8eae0aad38058cc35eff82b24d
White-bellied Treepie	en	e9cf2e6afc0a67fd4244784f5ae311de
Collared Treepie	en	026aae87a201edaccb46aa64b5e03e48
Andaman Treepie	en	aff3b9bca8ca5f6e425b6681df149568
Racket-tailed Treepie	en	e85d22c2539321f9ace9998eb9f5d046
Hooded Treepie	en	24fdbcd7d97c619106f1892d2ed5924f
Ratchet-tailed Treepie	en	365c05aab92e3f1f7c4a7261d308dcf2
Eurasian Magpie	en	7892b68ad82a9eab1f7753fa9f10c6ce
Black-billed Magpie	en	a9c370c1e2c8fb13c06cdb2fa359ccd3
Yellow-billed Magpie	en	35203b70334d7312b097d168a60455bd
Stresemann's Bushcrow	en	91f67582a8fde638ab8f1e3d8c4438bd
Henderson's Ground Jay	en	e6b00cc8d22d50993148c094f6bfff92
Biddulph's Ground Jay	en	8f3a6bb90344e9d173c0604305a15408
Pander's Ground Jay	en	940c3fc0f5a469b379ca4ce61e978100
Pleske's Ground Jay	en	76cb64a9eaed5ba0800a75c72edf9af0
Clark's Nutcracker	en	d1b685d2a03cd1718e4c0ed84764eb20
Spotted Nutcracker	en	642b9681f79bcc07f79038228861fe37
Large-spotted Nutcracker	en	79ab8a007cfa2f30d28ebda1fe75eccf
Red-billed Chough	en	fba91f33bbd2ac9c7545e8a965112262
Alpine Chough	en	216754af705e02efaf33091f310c6c97
Piapiac	en	529976a84456557b3c476cb2b56004ad
Western Jackdaw	en	decb2cbd6b0a4051dc793b89cd599174
