id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1215040	1215040	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481796	1215040	1215036	Noualhieria quadripunctata	Brulle. 1838. In: Webb & Berthelot, Histoire naturelle Iles Canaries Insectes. In: Webb & Berthelot, Histoire naturelle Iles Canaries Insectes.	Animalia	species	(Brulle, 1838)	ICZN	valid			2016-11-08T15:20:00
1215041	1215041	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481800	1215040	1215036	Noualhieria coracipennis	Puton, A. 1889. Excursions Hemipterologiques a Teneriffe & a Madere par Maurice Noualhier avec l'enumeration des especes recoltees & la description des especes nouvelles. Revue de d’Entomologie, Caen. (Rev. Ent., Caen.)	Animalia	subspecies	Puton, 1889	ICZN	junior synonym			2016-11-08T15:20:00
1215046	1215046	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481790	1215046	1214991	Omacrus	Bergroth, E. 1916. Neue Myodochidae (Hem. Het.). Wien. ent. Ztg	Animalia	genus	Bergroth, 1916	ICZN	valid			2016-11-08T15:20:00
1215047	1215047	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481793	1215047	1215046	Omacrus ardelio	Bergroth, E. 1916. Neue Myodochidae (Hem. Het.). Wien. ent. Ztg	Animalia	species	Bergroth, 1916	ICZN	valid			2016-11-08T15:20:00
1215048	1215048	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481791	1215048	1215046	Omacrus tener	Breddin, G. 1905. Rhynchota Heteroptera aus Java. Mitt. naturh. Mus. Hamburg	Animalia	species	(Breddin, 1905)	ICZN	valid			2016-11-08T15:20:00
1215049	1215049	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481674	1215049	1214991	Ozophora	Uhler, P.R. 1871. Notices of some Heteroptera in the collection of Dr. T. W. Harris. Proc. Boston Soc. Nat. Hist. 14:93-109	Animalia	genus	Uhler, 1871	ICZN	valid			2016-11-08T15:20:00
1215050	1215050	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481789	1215050	1215049	Ozophora agilis	Slater. 1987.	Animalia	species	Slater, 1987	ICZN	valid			2016-11-08T15:20:00
1215051	1215051	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481788	1215051	1215049	Ozophora alayoi	Slater. 1990.	Animalia	species	Slater, 1990	ICZN	valid			2016-11-08T15:20:00
1215052	1215052	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481787	1215052	1215049	Ozophora antennata	Slater & O'Donnell. 1979.	Animalia	species	Slater & O'Donnell, 1979	ICZN	valid			2016-11-08T15:20:00
1215053	1215053	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481786	1215053	1215049	Ozophora archboldi	Slater. 1987.	Animalia	species	Slater, 1987	ICZN	valid			2016-11-08T15:20:00
1215054	1215054	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481785	1215054	1215049	Ozophora atropictoides	Slater & Baranowski. 1995.	Animalia	species	Slater & Baranowski, 1995	ICZN	valid			2016-11-08T15:20:00
1215055	1215055	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481784	1215055	1215049	Ozophora attagenis	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215056	1215056	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481783	1215056	1215049	Ozophora australis	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215057	1215057	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481782	1215057	1215049	Ozophora badia	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215058	1215058	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481781	1215058	1215049	Ozophora baliocoris	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215059	1215059	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481780	1215059	1215049	Ozophora baranowskii	Slater & O'Donnell. 1979.	Animalia	species	Slater & O'Donnell, 1979	ICZN	valid			2016-11-08T15:20:00
1215060	1215060	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481779	1215060	1215049	Ozophora belezei	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215061	1215061	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481778	1215061	1215049	Ozophora brunnea	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215062	1215062	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481777	1215062	1215049	Ozophora caliginosa	Slater. 1990.	Animalia	species	Slater, 1990	ICZN	valid			2016-11-08T15:20:00
1215063	1215063	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481776	1215063	1215049	Ozophora caribbae	Baranowski & Slater. 1984.	Animalia	species	Baranowski & Slater, 1984	ICZN	valid			2016-11-08T15:20:00
1215064	1215064	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481775	1215064	1215049	Ozophora caroli	Slater & Baranowski. 1983.	Animalia	species	Slater & Baranowski, 1983	ICZN	valid			2016-11-08T15:20:00
1215065	1215065	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481774	1215065	1215049	Ozophora carvalhoi	Slater & O'Donnell. 1979.	Animalia	species	Slater & O'Donnell, 1979	ICZN	valid			2016-11-08T15:20:00
1215066	1215066	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481773	1215066	1215049	Ozophora cobbeni	Scudder. 1984.	Animalia	species	Scudder, 1984	ICZN	valid			2016-11-08T15:20:00
1215067	1215067	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481772	1215067	1215049	Ozophora cocosensis	Slater. 1981.	Animalia	species	Slater, 1981	ICZN	valid			2016-11-08T15:20:00
1215068	1215068	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481771	1215068	1215049	Ozophora coleoptrata	Slater. 1990.	Animalia	species	Slater, 1990	ICZN	valid			2016-11-08T15:20:00
1215069	1215069	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481770	1215069	1215049	Ozophora costaricensis	Slater & O'Donnell. 1979.	Animalia	species	Slater & O'Donnell, 1979	ICZN	valid			2016-11-08T15:20:00
1215070	1215070	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481769	1215070	1215049	Ozophora cuscoensis	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215071	1215071	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481768	1215071	1215049	Ozophora darlingtoni	Slater. 1990.	Animalia	species	Slater, 1990	ICZN	valid			2016-11-08T15:20:00
1215072	1215072	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481678	1215072	1220554	Ozophora decora decora	Slater. 1995.	Animalia	subspecies	Slater, 1995	ICZN	valid			2016-11-08T15:21:00
1215073	1215073	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481677	1215073	1220554	Ozophora decora surinamensis	Slater. 1995.	Animalia	subspecies	Slater, 1995	ICZN	valid			2016-11-08T15:21:00
1215074	1215074	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481767	1215074	1215049	Ozophora dolichocephala	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215075	1215075	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481766	1215075	1215049	Ozophora englemani	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215076	1215076	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481765	1215076	1215049	Ozophora festiva	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215077	1215077	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481764	1215077	1215049	Ozophora floridana	Slater & Baranowski. 1983.	Animalia	species	Slater & Baranowski, 1983	ICZN	valid			2016-11-08T15:20:00
1215078	1215078	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481763	1215078	1215049	Ozophora gilva	Slater & Baranowski. 1983.	Animalia	species	Slater & Baranowski, 1983	ICZN	valid			2016-11-08T15:20:00
1215079	1215079	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481762	1215079	1215049	Ozophora helenae	Baranowski & Slater. 1984.	Animalia	species	Baranowski & Slater, 1984	ICZN	valid			2016-11-08T15:20:00
1215080	1215080	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481761	1215080	1215049	Ozophora hispaniola	Slater. 1990.	Animalia	species	Slater, 1990	ICZN	valid			2016-11-08T15:20:00
1215081	1215081	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481760	1215081	1215049	Ozophora hirsuta	Slater & Baranowski. 1979.	Animalia	species	Slater & Baranowski, 1979	ICZN	valid			2016-11-08T15:20:00
1215082	1215082	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481759	1215082	1215049	Ozophora hohenbergia	Slater & Baranowski. 1978.	Animalia	species	Slater & Baranowski, 1978	ICZN	valid			2016-11-08T15:20:00
1215083	1215083	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481758	1215083	1215049	Ozophora inca	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215084	1215084	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481757	1215084	1215049	Ozophora irrorata	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215085	1215085	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481756	1215085	1215049	Ozophora josephina	Slater & Baranowski. 1979.	Animalia	species	Slater & Baranowski, 1979	ICZN	valid			2016-11-08T15:20:00
1215086	1215086	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481755	1215086	1215049	Ozophora laticephala	Slater & O'Donnell. 1979.	Animalia	species	Slater & O'Donnell, 1979	ICZN	valid			2016-11-08T15:20:00
1215087	1215087	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481754	1215087	1215049	Ozophora levis	Slater & Baranowski. 1983.	Animalia	species	Slater & Baranowski, 1983	ICZN	valid			2016-11-08T15:20:00
1215088	1215088	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481753	1215088	1215049	Ozophora longirostris	Slater & Baranowski. 1979.	Animalia	species	Slater & Baranowski, 1979	ICZN	valid			2016-11-08T15:20:00
1215089	1215089	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481752	1215089	1215049	Ozophora maculata	Slater & O'Donnell. 1979.	Animalia	species	Slater & O'Donnell, 1979	ICZN	valid			2016-11-08T15:20:00
1215090	1215090	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481751	1215090	1215049	Ozophora maculosa	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215091	1215091	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481750	1215091	1215049	Ozophora majas	Baranowski & Slater. 1984.	Animalia	species	Baranowski & Slater, 1984	ICZN	valid			2016-11-08T15:20:00
1215092	1215092	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481749	1215092	1215049	Ozophora nana	Slater. 1986.	Animalia	species	Slater, 1986	ICZN	valid			2016-11-08T15:20:00
1215093	1215093	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481748	1215093	1215049	Ozophora neotropicalis	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215094	1215094	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481747	1215094	1215049	Ozophora nitida	Slater. 1987.	Animalia	species	Slater, 1987	ICZN	valid			2016-11-08T15:20:00
1215095	1215095	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481746	1215095	1215049	Ozophora notabilis	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215096	1215096	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481745	1215096	1215049	Ozophora occidentalis	Slater. 1988.	Animalia	species	Slater, 1988	ICZN	valid			2016-11-08T15:20:00
1215097	1215097	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481744	1215097	1215049	Ozophora paranana	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215098	1215098	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481743	1215098	1215049	Ozophora parapicta	Slater & Hassey. 1981.	Animalia	species	Slater & Hassey, 1981	ICZN	valid			2016-11-08T15:20:00
1215099	1215099	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481742	1215099	1215049	Ozophora parva	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215100	1215100	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481741	1215100	1215049	Ozophora peruviana	Slater & O'Donnell. 1979.	Animalia	species	Slater & O'Donnell, 1979	ICZN	valid			2016-11-08T15:20:00
1215101	1215101	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481740	1215101	1215049	Ozophora pusilla	Slater. 1990.	Animalia	species	Slater, 1990	ICZN	valid			2016-11-08T15:20:00
1215102	1215102	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481681	1215102	1220483	Ozophora quinquemaculata quinquemaculata	Barber, H.G. 1939. Scientific survey of Porto Rico & the Virgin Islands: Insects of Porto Rico & the Virgin Islands: Hemiptera-Heteroptera (excepting the Miridae & Corixidae). Scientific Survey of Porto Rico (Sci. Surv. P. Rico) 14:263-441	Animalia	subspecies	Barber, 1939	ICZN	valid			2016-11-08T15:21:00
1215103	1215103	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481680	1215103	1220483	Ozophora quinquemaculata subtilis	Slater. 1987.	Animalia	subspecies	Slater, 1987	ICZN	valid			2016-11-08T15:21:00
1215105	1215105	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481739	1215105	1215049	Ozophora robusta	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215106	1215106	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481738	1215106	1215049	Ozophora rubra	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215107	1215107	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481737	1215107	1215049	Ozophora rubrolinea	Slater. 1987.	Animalia	species	Slater, 1987	ICZN	valid			2016-11-08T15:20:00
1215108	1215108	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481736	1215108	1215049	Ozophora rubronotata	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215109	1215109	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481735	1215109	1215049	Ozophora salsaverdeae	Slater. 1988.	Animalia	species	Slater, 1988	ICZN	valid			2016-11-08T15:20:00
1215110	1215110	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481734	1215110	1215049	Ozophora schaffneri	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215111	1215111	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481733	1215111	1215049	Ozophora scutellata	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215112	1215112	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481732	1215112	1215049	Ozophora similis	Slater & O'Donnell. 1979.	Animalia	species	Slater & O'Donnell, 1979	ICZN	valid			2016-11-08T15:20:00
1215113	1215113	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481731	1215113	1215049	Ozophora singularis	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215114	1215114	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481730	1215114	1215049	Ozophora slateri	Baranowski. 1987.	Animalia	species	Baranowski, 1987	ICZN	valid			2016-11-08T15:20:00
1215115	1215115	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481729	1215115	1215049	Ozophora sylvana	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215116	1215116	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481728	1215116	1215049	Ozophora testacea	Slater. 1990.	Animalia	species	Slater, 1990	ICZN	valid			2016-11-08T15:20:00
1215117	1215117	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481727	1215117	1215049	Ozophora umbrosa	Slater. 1987.	Animalia	species	Slater, 1987	ICZN	valid			2016-11-08T15:20:00
1215118	1215118	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481726	1215118	1215049	Ozophora vandoesburgi	Slater. 1995.	Animalia	species	Slater, 1995	ICZN	valid			2016-11-08T15:20:00
1215119	1215119	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481725	1215119	1215049	Ozophora vasquezae	Slater. 1986.	Animalia	species	Slater, 1986	ICZN	valid			2016-11-08T15:20:00
1215120	1215120	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481724	1215120	1215049	Ozophora versicolor	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215121	1215121	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481723	1215121	1215049	Ozophora villosa	Slater. 1983.	Animalia	species	Slater, 1983	ICZN	valid			2016-11-08T15:20:00
1215122	1215122	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481721	1215122	1215049	Ozophora reperta	Blatchley, W.S. 1926. Heteroptera or true bugs of eastern North America, with especial reference to the faunas of Indiana & Florida. Heteroptera or true bugs of eastern North America, with especial reference to the faunas of Indiana & Florida. Indianapolis: Nature Publishing Co.	Animalia	species	Blatchley, 1926	ICZN	valid			2016-11-08T15:20:00
1215123	1215123	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481720	1215123	1215049	Ozophora subimpicta	Barber, H.G. 1939. Scientific survey of Porto Rico & the Virgin Islands: Insects of Porto Rico & the Virgin Islands: Hemiptera-Heteroptera (excepting the Miridae & Corixidae). Scientific Survey of Porto Rico (Sci. Surv. P. Rico) 14:263-441	Animalia	species	Barber, 1939	ICZN	valid			2016-11-08T15:20:00
1215124	1215124	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481718	1215124	1215049	Ozophora trinotata	Barber, H.G. 1914. Insects of Florida II. Hemiptera. Bulletin of the American Museum of Natural History (Bull. Amer. Mus. Nat. Hist.) 33:495-535	Animalia	species	Barber, 1914	ICZN	valid			2016-11-17T10:08:00
1215126	1215126	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481717	1215126	1215049	Ozophora angustata	Barber, H.G. 1948. Some new Lygaeidae chiefly from the United States. Pan-Pacif. Ent.	Animalia	species	Barber, 1948	ICZN	valid			2016-11-08T15:20:00
1215127	1215127	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481716	1215127	1215049	Ozophora atropicta	Barber, H.G. 1939. Scientific survey of Porto Rico & the Virgin Islands: Insects of Porto Rico & the Virgin Islands: Hemiptera-Heteroptera (excepting the Miridae & Corixidae). Scientific Survey of Porto Rico (Sci. Surv. P. Rico) 14:263-441	Animalia	species	Barber, 1939	ICZN	valid			2016-11-08T15:20:00
1215128	1215128	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481715	1215128	1215049	Ozophora cubensis	Barber, H.G. 1954. The family Lygaeidae (Hemiptera-Heteroptera) of the island of Cuba & the Isle of Pines--Part II. Mem. Soc. cubana Hist. nat.	Animalia	species	Barber, 1954	ICZN	valid			2016-11-08T15:20:00
1215129	1215129	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481714	1215129	1215049	Ozophora depicturata	Barber, H.G. 1928. Two new Lygaeidae from the western United States (Hemiptera-Lygaeidae). Bull. Brooklyn ent. Soc.	Animalia	species	Barber, 1928	ICZN	valid			2016-11-08T15:20:00
1215130	1215130	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481713	1215130	1215049	Ozophora divaricata	Barber, H.G. 1954. A report on the Hemiptera Heteroptera from the Bimini Islands, Bahamas, British West Indies. American Museum Novitates (Amer. Mus. Novit.)	Animalia	species	Barber, 1954	ICZN	valid			2016-11-08T15:20:00
1215131	1215131	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481701	1215131	1215139	Ozophora pallidifemur fuscifemur	Scudder, G.G.E. 1958. Results of the Oxford University Cayman Islands biological expedition of 1938:Lygaeidae (Hemiptera-Heteroptera). Entomologist’s Monthly Magazine (Ent. mon. Mag.)	Animalia	subspecies	Scudder, 1958	ICZN	valid			2016-11-08T15:20:00
1215132	1215132	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481711	1215132	1215049	Ozophora gracilipes	Stal, C. 1858. Bidrag till Rio Janeiro-Traktens Hemiptera-fauna. Bidrag till Rio Janeiro-Traktens Hemiptera-fauna. Svenska VetenskAkad. Handl.	Animalia	species	Stal, 1858	ICZN	valid			2016-11-08T15:20:00
1215133	1215133	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481710	1215133	1215049	Ozophora heydoni	Barber, H.G. & P.D. Ashlock. 1960. The Lygaeidae of the Van Voast--American Museum of Natural History expedition to the Bahama Islands 1953. Proc. ent. Soc. Wash.	Animalia	species	Barber & Ashlock, 1960	ICZN	valid			2016-11-08T15:20:00
1215134	1215134	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481722	1215122	1215049	Ozophora inornata	Barber, H.G. 1954. A report on the Hemiptera Heteroptera from the Bimini Islands, Bahamas, British West Indies. American Museum Novitates (Amer. Mus. Novit.)	Animalia	species	Barber, 1954	ICZN	junior synonym			2016-11-08T15:20:00
1215135	1215135	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481709	1215135	1215049	Ozophora minuscula	Scudder, G.G.E. 1958. Results of the Oxford University Cayman Islands biological expedition of 1938:Lygaeidae (Hemiptera-Heteroptera). Entomologist’s Monthly Magazine (Ent. mon. Mag.)	Animalia	species	Scudder, 1958	ICZN	valid			2016-11-08T15:20:00
1215136	1215136	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481708	1215136	1215049	Ozophora octomaculata	Ramos. 1946. The insects of Mona Island (West Indies). J. Agric. Univ. Puerto Rico, Rio Piedras	Animalia	species	Ramos, 1946	ICZN	valid			2016-11-08T15:20:00
1215137	1215137	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481706	1215137	1215049	Ozophora ovalis	Dallas, W.S. 1852. List of the specimens of Hemipterous insects in the collection of the British Museum. List of the specimens of Hemipterous insects in the collection of the British Museum. Part. II., Taylor & Francis Inc., London 2:369-592	Animalia	species	(Dallas, 1852)	ICZN	valid			2016-11-08T15:20:00
1215138	1215138	urn:lsid:Lygaeoidea.speciesfile.org:TaxonName:481703	1215138	1215049	Ozophora pallescens	Distant. 1893.	Animalia	species	(Distant, 1893)	ICZN	valid			2016-11-08T15:20:00
