uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	
1208602	|	1208601	|	Chelochirus talpus	|	species	|		|	
1208604	|	1208601	|	Chelochirus atrox	|	species	|		|	
1208605	|	1208147	|	Macropes	|	genus	|		|	
1208606	|	1208605	|	Macropes uniformis	|	species	|		|	
1208607	|	1208605	|	Macropes major	|	species	|		|	
1208609	|	1220431	|	Macropes dilutus dilutus	|	subspecies	|		|	
1208610	|	1220431	|	Macropes dilutus nesiotus	|	subspecies	|		|	
1208612	|	1208605	|	Macropes spinimanus	|	species	|		|	
1208615	|	1208605	|	Macropes punctatus	|	species	|		|	
1208616	|	1208605	|	Macropes chinensis	|	species	|		|	
1208617	|	1208605	|	Macropes pronotalis	|	species	|		|	
1208618	|	1208386	|	Cavelerius excavatus	|	species	|		|	
1208619	|	1208605	|	Macropes simoni	|	species	|		|	
1208620	|	1208605	|	Macropes sultanus	|	species	|		|	
1208622	|	1208605	|	Macropes praecerptus	|	species	|		|	
1208624	|	1208605	|	Macropes raja	|	species	|		|	
1208625	|	1208605	|	Macropes consobrinus	|	species	|		|	
1208626	|	1208390	|	Ischnodemus thoracicus	|	species	|		|	
1208629	|	1208605	|	Macropes subauratus	|	species	|		|	
1208630	|	1208605	|	Macropes femoralis	|	species	|		|	
1208631	|	1208605	|	Macropes dentipes	|	species	|		|	
1208634	|	1208605	|	Macropes albosignatus	|	species	|		|	
1208635	|	1208386	|	Cavelerius tinctus	|	species	|		|	
1208636	|	1208605	|	Macropes nigrolineatus	|	species	|		|	
1208637	|	1208605	|	Macropes consimilis	|	species	|		|	
1208642	|	1208605	|	Macropes bacillus	|	species	|		|	
1208643	|	1208605	|	Macropes rufipes	|	species	|		|	
1208644	|	1208605	|	Macropes philippinensis	|	species	|		|	
1208645	|	1208605	|	Macropes lacertosus	|	species	|		|	
1208653	|	1208147	|	Xenoblissus	|	genus	|		|	
1208654	|	1208653	|	Xenoblissus lutzi	|	species	|		|	
