index	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	taxonRank	taxonomicStatus
Fossombronia_microlamellata	Fossombronia_microlamellata	Fossombronia_microlamellata	Fossombronia	Fossombronia microlamellata G.A.M. Scott et D.C. Pike	species	not verified
Fossombronia_nyikaensis	Fossombronia_nyikaensis	Fossombronia_nyikaensis	Fossombronia	Fossombronia nyikaensis Perold.	species	not verified
Fossombronia_pulvinata	Fossombronia_pulvinata	Fossombronia_pulvinata	Fossombronia	Fossombronia pulvinata Steph.	species	not verified
Fossombronia_rudis	Fossombronia_rudis	Fossombronia_rudis	Fossombronia	Fossombronia rudis G.A.M. Scott et D.C. Pike	species	not verified
Fossombronia_rupestris	Fossombronia_rupestris	Fossombronia_rupestris	Fossombronia	Fossombronia rupestris G.A.M. Scott et D.C. Pike	species	not verified
Fossombronia_tesselata	Fossombronia_tesselata	Fossombronia_tesselata	Fossombronia	Fossombronia tesselata G.A.M. Scott et D.C. Pike	species	not verified
Fossombronia_valparaisiana	Fossombronia_valparaisiana	Fossombronia_valparaisiana	Fossombronia	Fossombronia valparaisiana Hässel	species	not verified
Fossombronia_vermiculata	Fossombronia_vermiculata	Fossombronia_vermiculata	Fossombronia	Fossombronia vermiculata G.A.M. Scott et D.C. Pike	species	not verified
Fossombronia_zuurbergensis	Fossombronia_zuurbergensis	Fossombronia_zuurbergensis	Fossombronia	Fossombronia zuurbergensis Perold.	species	not verified
Frullania_akiyamae	Frullania_akiyamae	Frullania_akiyamae	Frullania	Frullania akiyamae S. Hatt.	species	not verified
Frullania_allanii	Frullania_allanii	Frullania_allanii	Frullania	Frullania allanii E.A. Hodgs.	species	not verified
Frullania_alstonii	Frullania_alstonii	Frullania_alstonii	Frullania	Frullania alstonii Verd.	species	not verified
Frullania_alternans	Frullania_alternans	Frullania_alternans	Frullania	Frullania alternans Nees	species	not verified
Frullania_ambronnii	Frullania_ambronnii	Frullania_ambronnii	Frullania	Frullania ambronnii Steph.	species	not verified
Frullania_amplicrania	Frullania_amplicrania	Frullania_amplicrania	Frullania	Frullania amplicrania Steph.	species	not verified
Frullania_angulata	Frullania_angulata	Frullania_angulata	Frullania	Frullania angulata Mitt.	species	not verified
Frullania_angustistipa	Frullania_angustistipa	Frullania_angustistipa	Frullania	Frullania angustistipa Steph.	species	not verified
Frullania_antaresensis	Frullania_antaresensis	Frullania_antaresensis	Frullania	Frullania antaresensis S. Hatt.	species	not verified
Frullania_aoshimensis	Frullania_aoshimensis	Frullania_aoshimensis	Frullania	Frullania aoshimensis Horik.	species	not verified
Frullania_apicalis	Frullania_apicalis	Frullania_apicalis	Frullania	Frullania apicalis Mitt.	species	not verified
Frullania_apiculata	Frullania_apiculata	Frullania_apiculata	Frullania	Frullania apiculata (Reinw., Blume et Nees) Nees	species	not verified
Frullania_aposinensis	Frullania_aposinensis	Frullania_aposinensis	Frullania	Frullania aposinensis S. Hatt. et P.J. Lin.	species	not verified
Frullania_appendistipula	Frullania_appendistipula	Frullania_appendistipula	Frullania	Frullania appendistipula S. Hatt.	species	not verified
Frullania_armata	Frullania_armata	Frullania_armata	Frullania	Frullania armata Herzog et L. Clark.	species	not verified
Frullania_aterrima	Frullania_aterrima	Frullania_aterrima	Frullania	Frullania aterrima (Hook.f. et Taylor) Gottsche, Lindenb. et Nees	species	not verified
Frullania_auriculata	Frullania_auriculata	Frullania_auriculata	Frullania	Frullania auriculata S. Hatt.	species	not verified
Frullania_benjaminiana	Frullania_benjaminiana	Frullania_benjaminiana	Frullania	Frullania benjaminiana Inoue	species	not verified
Frullania_bergmanii	Frullania_bergmanii	Frullania_bergmanii	Frullania	Frullania bergmanii S. Hatt.	species	not verified
Frullania_bhutanensis	Frullania_bhutanensis	Frullania_bhutanensis	Frullania	Frullania bhutanensis S. Hatt.	species	not verified
Frullania_blastopetala	Frullania_blastopetala	Frullania_blastopetala	Frullania	Frullania blastopetala S. Hatt.	species	not verified
Frullania_bonariensis	Frullania_bonariensis	Frullania_bonariensis	Frullania	Frullania bonariensis M.E. Reiner	species	not verified
Frullania_brittoniae	Frullania_brittoniae	Frullania_brittoniae	Frullania	Frullania brittoniae A. Evans	species	not verified
Frullania_capillaris	Frullania_capillaris	Frullania_capillaris	Frullania	Frullania capillaris Steph.	species	not verified
Frullania_carrii	Frullania_carrii	Frullania_carrii	Frullania	Frullania carrii Kamim. et S. Hatt.	species	not verified
Frullania_changii	Frullania_changii	Frullania_changii	Frullania	Frullania changii S. Hatt. et C. Gao.	species	not verified
Frullania_chenii	Frullania_chenii	Frullania_chenii	Frullania	Frullania chenii S. Hatt. et P.J. Lin.	species	not verified
Frullania_chilensis	Frullania_chilensis	Frullania_chilensis	Frullania	Frullania chilensis Steph.	species	not verified
Frullania_ciliata	Frullania_ciliata	Frullania_ciliata	Frullania	Frullania ciliata Lindenb. et Gottsche	species	not verified
Frullania_cinchonae	Frullania_cinchonae	Frullania_cinchonae	Frullania	Frullania cinchonae Gottsche	species	not verified
Frullania_consociata	Frullania_consociata	Frullania_consociata	Frullania	Frullania consociata Steph.	species	not verified
Frullania_crispiloba	Frullania_crispiloba	Frullania_crispiloba	Frullania	Frullania crispiloba Steph.	species	not verified
Frullania_cristata	Frullania_cristata	Frullania_cristata	Frullania	Frullania cristata S. Hatt.	species	not verified
Frullania_cuneatistipula	Frullania_cuneatistipula	Frullania_cuneatistipula	Frullania	Frullania cuneatistipula Steph.	species	not verified
Frullania_curviramea	Frullania_curviramea	Frullania_curviramea	Frullania	Frullania curviramea Steph.	species	not verified
Frullania_cuspidifolia	Frullania_cuspidifolia	Frullania_cuspidifolia	Frullania	Frullania cuspidifolia Steph.	species	not verified
Frullania_cyparioides	Frullania_cyparioides	Frullania_cyparioides	Frullania	Frullania cyparioides (Schwägr.) Nees	species	not verified
Frullania_debilis	Frullania_debilis	Frullania_debilis	Frullania	Frullania debilis Steph. ex S. Hatt.	species	not verified
Frullania_dentifera	Frullania_dentifera	Frullania_dentifera	Frullania	Frullania dentifera S. Hatt. et Streimann	species	not verified
Frullania_deppii	Frullania_deppii	Frullania_deppii	Frullania	Frullania deppii Lehm.	species	not verified
Frullania_diptera	Frullania_diptera	Frullania_diptera	Frullania	Frullania diptera (Lehm.) Drège	species	not verified
Frullania_donnellii	Frullania_donnellii	Frullania_donnellii	Frullania	Frullania donnellii Austin.	species	not verified
Frullania_durifolia	Frullania_durifolia	Frullania_durifolia	Frullania	Frullania durifolia Steph.	species	not verified
Frullania_echinantha	Frullania_echinantha	Frullania_echinantha	Frullania	Frullania echinantha S. Hatt.	species	not verified
Frullania_echinatella	Frullania_echinatella	Frullania_echinatella	Frullania	Frullania echinatella S. Hatt.	species	not verified
Frullania_epiphylla	Frullania_epiphylla	Frullania_epiphylla	Frullania	Frullania epiphylla S. Hatt.	species	not verified
Frullania_eplicata	Frullania_eplicata	Frullania_eplicata	Frullania	Frullania eplicata Steph.	species	not verified
Frullania_erostrata	Frullania_erostrata	Frullania_erostrata	Frullania	Frullania erostrata S. Hatt.	species	not verified
Frullania_evelynae	Frullania_evelynae	Frullania_evelynae	Frullania	Frullania evelynae S. Hatt. et Thaithong	species	not verified
Frullania_evoluta	Frullania_evoluta	Frullania_evoluta	Frullania	Frullania evoluta Mitt.	species	not verified
Frullania_exilis	Frullania_exilis	Frullania_exilis	Frullania	Frullania exilis Taylor	species	not verified
Frullania_falsicornuta	Frullania_falsicornuta	Frullania_falsicornuta	Frullania	Frullania falsicornuta S. Hatt.	species	not verified
Frullania_fauriana	Frullania_fauriana	Frullania_fauriana	Frullania	Frullania fauriana Steph.	species	not verified
Frullania_fengyangshanensis	Frullania_fengyangshanensis	Frullania_fengyangshanensis	Frullania	Frullania fengyangshanensis R.L. Zhu et M.L. So.	species	not verified
Frullania_ferdinandi	Frullania_ferdinandi	Frullania_ferdinandi	Frullania	Frullania ferdinandi-muelleri Steph.	species	not verified
Frullania_formosa	Frullania_formosa	Frullania_formosa	Frullania	Frullania formosa Spruce	species	not verified
Frullania_fuegiana	Frullania_fuegiana	Frullania_fuegiana	Frullania	Frullania fuegiana Steph.	species	not verified
Frullania_fulfordiae	Frullania_fulfordiae	Frullania_fulfordiae	Frullania	Frullania fulfordiae S. Hatt.	species	not verified
Frullania_fuscovirens	Frullania_fuscovirens	Frullania_fuscovirens	Frullania	Frullania fuscovirens Steph.	species	not verified
Frullania_gabonensis	Frullania_gabonensis	Frullania_gabonensis	Frullania	Frullania gabonensis Vanden Berghen	species	not verified
Frullania_gaoligongensis	Frullania_gaoligongensis	Frullania_gaoligongensis	Frullania	Frullania gaoligongensis X.L. Bai et C. Gao.	species	not verified
Frullania_gemmulosa	Frullania_gemmulosa	Frullania_gemmulosa	Frullania	Frullania gemmulosa S. Hatt. et Thaithong	species	not verified
Frullania_giraldiana	Frullania_giraldiana	Frullania_giraldiana	Frullania	Frullania giraldiana C. Massal.	species	not verified
Frullania_globosa	Frullania_globosa	Frullania_globosa	Frullania	Frullania globosa S. Hatt. et Streimann	species	not verified
Frullania_gracilicaulis	Frullania_gracilicaulis	Frullania_gracilicaulis	Frullania	Frullania gracilicaulis S. Hatt.	species	not verified
Frullania_grandilobula	Frullania_grandilobula	Frullania_grandilobula	Frullania	Frullania grandilobula S. Hatt. et Piippo	species	not verified
Frullania_grossiclava	Frullania_grossiclava	Frullania_grossiclava	Frullania	Frullania grossiclava Steph.	species	not verified
Frullania_hainanensis	Frullania_hainanensis	Frullania_hainanensis	Frullania	Frullania hainanensis S. Hatt. et P.J. Lin.	species	not verified
Frullania_hamata	Frullania_hamata	Frullania_hamata	Frullania	Frullania hamata Steph.	species	not verified
Frullania_hamaticoma	Frullania_hamaticoma	Frullania_hamaticoma	Frullania	Frullania hamaticoma Steph.	species	not verified
Frullania_hamatiloba	Frullania_hamatiloba	Frullania_hamatiloba	Frullania	Frullania hamatiloba Steph.	species	not verified
Frullania_hamiflora	Frullania_hamiflora	Frullania_hamiflora	Frullania	Frullania hamiflora Herzog et L. Clark	species	not verified
Frullania_handelii	Frullania_handelii	Frullania_handelii	Frullania	Frullania handelii Verd.	species	not verified
Frullania_handel	Frullania_handel	Frullania_handel	Frullania	Frullania handel-mazzettii S. Hatt.	species	not verified
Frullania_hattoriana	Frullania_hattoriana	Frullania_hattoriana	Frullania	Frullania hattoriana J.D. Godfrey et G. Godfrey	species	not verified
Frullania_hattoriantha	Frullania_hattoriantha	Frullania_hattoriantha	Frullania	Frullania hattoriantha Udar et V. Nath.	species	not verified
Frullania_hicksiae	Frullania_hicksiae	Frullania_hicksiae	Frullania	Frullania hicksiae S. Hatt.	species	not verified
Frullania_higuchii	Frullania_higuchii	Frullania_higuchii	Frullania	Frullania higuchii Yuzawa, Koike et S. Hatt.	species	not verified
Frullania_hiroshii	Frullania_hiroshii	Frullania_hiroshii	Frullania	Frullania hiroshii S. Hatt.	species	not verified
Frullania_hottana	Frullania_hottana	Frullania_hottana	Frullania	Frullania hottana S. Hatt.	species	not verified
Frullania_huerlimannii	Frullania_huerlimannii	Frullania_huerlimannii	Frullania	Frullania huerlimannii S. Hatt.	species	not verified
Frullania_humbertii	Frullania_humbertii	Frullania_humbertii	Frullania	Frullania humbertii Vanden Berghen	species	not verified
Frullania_hypoleucula	Frullania_hypoleucula	Frullania_hypoleucula	Frullania	Frullania hypoleucula S. Hatt.	species	not verified
Frullania_ignatovii	Frullania_ignatovii	Frullania_ignatovii	Frullania	Frullania ignatovii Sofronova, Mamontov et Potemkin	species	not verified
Frullania_imerinensis	Frullania_imerinensis	Frullania_imerinensis	Frullania	Frullania imerinensis Steph.	species	not verified
Frullania_immersa	Frullania_immersa	Frullania_immersa	Frullania	Frullania immersa Steph.	species	not verified
Frullania_incisoduthiana	Frullania_incisoduthiana	Frullania_incisoduthiana	Frullania	Frullania incisoduthiana S. Hatt.	species	not verified
Frullania_incurva	Frullania_incurva	Frullania_incurva	Frullania	Frullania incurva S. Hatt.	species	not verified
Frullania_inflexiloba	Frullania_inflexiloba	Frullania_inflexiloba	Frullania	Frullania inflexiloba S. Hatt.	species	not verified
Frullania_inouei	Frullania_inouei	Frullania_inouei	Frullania	Frullania inouei S. Hatt.	species	not verified
Frullania_involvens	Frullania_involvens	Frullania_involvens	Frullania	Frullania involvens S. Hatt. et Kamim.	species	not verified
Frullania_iriomotensis	Frullania_iriomotensis	Frullania_iriomotensis	Frullania	Frullania iriomotensis S. Hatt.	species	not verified
Frullania_iwatsukii	Frullania_iwatsukii	Frullania_iwatsukii	Frullania	Frullania iwatsukii S. Hatt.	species	not verified
Frullania_jacobsii	Frullania_jacobsii	Frullania_jacobsii	Frullania	Frullania jacobsii S. Hatt.	species	not verified
Frullania_jovetiana	Frullania_jovetiana	Frullania_jovetiana	Frullania	Frullania jovetiana von Konrat et Hentschel	species	not verified
Frullania_kagoshimensis	Frullania_kagoshimensis	Frullania_kagoshimensis	Frullania	Frullania kagoshimensis Steph.	species	not verified
Frullania_kalimantanensis	Frullania_kalimantanensis	Frullania_kalimantanensis	Frullania	Frullania kalimantanensis S. Hatt.	species	not verified
Frullania_kashyapii	Frullania_kashyapii	Frullania_kashyapii	Frullania	Frullania kashyapii Verd.	species	not verified
Frullania_kitagawana	Frullania_kitagawana	Frullania_kitagawana	Frullania	Frullania kitagawana S. Hatt.	species	not verified
Frullania_klotzschii	Frullania_klotzschii	Frullania_klotzschii	Frullania	Frullania klotzschii Nees	species	not verified
Frullania_koponenii	Frullania_koponenii	Frullania_koponenii	Frullania	Frullania koponenii S. Hatt.	species	not verified
Frullania_laeviperiantha	Frullania_laeviperiantha	Frullania_laeviperiantha	Frullania	Frullania laeviperiantha X.L. Bai et C. Gao.	species	not verified
Frullania_latogaleata	Frullania_latogaleata	Frullania_latogaleata	Frullania	Frullania latogaleata Herzog	species	not verified
Frullania_leeuwenii	Frullania_leeuwenii	Frullania_leeuwenii	Frullania	Frullania leeuwenii Verd.	species	not verified
Frullania_lepida	Frullania_lepida	Frullania_lepida	Frullania	Frullania lepida S. Hatt. et Piippo	species	not verified
Frullania_letestui	Frullania_letestui	Frullania_letestui	Frullania	Frullania letestui Vanden Berghen	species	not verified
Frullania_linii	Frullania_linii	Frullania_linii	Frullania	Frullania linii S. Hatt.	species	not verified
Frullania_longistipula	Frullania_longistipula	Frullania_longistipula	Frullania	Frullania longistipula Steph.	species	not verified
Frullania_loricata	Frullania_loricata	Frullania_loricata	Frullania	Frullania loricata Pearson	species	not verified
Frullania_lushanensis	Frullania_lushanensis	Frullania_lushanensis	Frullania	Frullania lushanensis S. Hatt. et P.J. Lin.	species	not verified
Frullania_macgregorii	Frullania_macgregorii	Frullania_macgregorii	Frullania	Frullania macgregorii Steph.	species	not verified
Frullania_macrophylla	Frullania_macrophylla	Frullania_macrophylla	Frullania	Frullania macrophylla S. Hatt.	species	not verified
Frullania_madens	Frullania_madens	Frullania_madens	Frullania	Frullania madens Steph.	species	not verified
Frullania_madothecoides	Frullania_madothecoides	Frullania_madothecoides	Frullania	Frullania madothecoides Spruce	species	not verified
Frullania_mammillosa	Frullania_mammillosa	Frullania_mammillosa	Frullania	Frullania mammillosa S. Hatt.	species	not verified
Frullania_maymyoensis	Frullania_maymyoensis	Frullania_maymyoensis	Frullania	Frullania maymyoensis Svihla.	species	not verified
Frullania_mcveanii	Frullania_mcveanii	Frullania_mcveanii	Frullania	Frullania mcveanii S. Hatt.	species	not verified
Frullania_media	Frullania_media	Frullania_media	Frullania	Frullania media (E.A. Hodgs.) S. Hatt.	species	not verified
Frullania_mehrana	Frullania_mehrana	Frullania_mehrana	Frullania	Frullania mehrana S. Hatt.	species	not verified
Frullania_meridana	Frullania_meridana	Frullania_meridana	Frullania	Frullania meridana Steph.	species	not verified
Frullania_microauriculata	Frullania_microauriculata	Frullania_microauriculata	Frullania	Frullania microauriculata Verd.	species	not verified
Frullania_microrhyncha	Frullania_microrhyncha	Frullania_microrhyncha	Frullania	Frullania microrhyncha L. Clark et Svihla.	species	not verified
Frullania_mizoramensis	Frullania_mizoramensis	Frullania_mizoramensis	Frullania	Frullania mizoramensis Sushil K. Singh et Barbhuiya	species	not verified
Frullania_mizutanii	Frullania_mizutanii	Frullania_mizutanii	Frullania	Frullania mizutanii Kamim. et S. Hatt.	species	not verified
Frullania_monoica	Frullania_monoica	Frullania_monoica	Frullania	Frullania monoica Steph.	species	not verified
Frullania_moritziana	Frullania_moritziana	Frullania_moritziana	Frullania	Frullania moritziana Lindenb. et Gottsche	species	not verified
Frullania_motoyana	Frullania_motoyana	Frullania_motoyana	Frullania	Frullania motoyana Steph.	species	not verified
Frullania_multilaceroides	Frullania_multilaceroides	Frullania_multilaceroides	Frullania	Frullania multilaceroides S. Hatt.	species	not verified
Frullania_multituberculata	Frullania_multituberculata	Frullania_multituberculata	Frullania	Frullania multituberculata Hentschel et von Konrat	species	not verified
Frullania_mutilata	Frullania_mutilata	Frullania_mutilata	Frullania	Frullania mutilata Steph.	species	not verified
Frullania_nadeaudii	Frullania_nadeaudii	Frullania_nadeaudii	Frullania	Frullania nadeaudii Steph.	species	not verified
Frullania_neocaledonica	Frullania_neocaledonica	Frullania_neocaledonica	Frullania	Frullania neocaledonica J.J. Engel	species	not verified
Frullania_neosheana	Frullania_neosheana	Frullania_neosheana	Frullania	Frullania neosheana S. Hatt.	species	not verified
Frullania_nigricaulis	Frullania_nigricaulis	Frullania_nigricaulis	Frullania	Frullania nigricaulis (Reinw., Blume et Nees) Nees	species	not verified
Frullania_nivimontana	Frullania_nivimontana	Frullania_nivimontana	Frullania	Frullania nivimontana S. Hatt.	species	not verified
Frullania_notarisii	Frullania_notarisii	Frullania_notarisii	Frullania	Frullania notarisii Steph.	species	not verified
Frullania_novocurvirostris	Frullania_novocurvirostris	Frullania_novocurvirostris	Frullania	Frullania novocurvirostris S. Hatt.	species	not verified
Frullania_novoguineensis	Frullania_novoguineensis	Frullania_novoguineensis	Frullania	Frullania novoguineensis Schiffn.	species	not verified
Frullania_oahuensis	Frullania_oahuensis	Frullania_oahuensis	Frullania	Frullania oahuensis Hampe ex Gottsche, Lindenb. et Nees	species	not verified
Frullania_obovata	Frullania_obovata	Frullania_obovata	Frullania	Frullania obovata S. Hatt.	species	not verified
Frullania_obtusangula	Frullania_obtusangula	Frullania_obtusangula	Frullania	Frullania obtusangula Hentschel et von Konrat	species	not verified
Frullania_ocellata	Frullania_ocellata	Frullania_ocellata	Frullania	Frullania ocellata S. Hatt. et Kamim.	species	not verified
