index	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	taxonRank	taxonomicStatus
Asterella_coronata	Asterella_coronata	Asterella_coronata	Asterella	Asterella coronata	species	not verified
Asterella_dioica	Asterella_dioica	Asterella_dioica	Asterella	Asterella dioica	species	not verified
Asterella_muelleri	Asterella_muelleri	Asterella_muelleri	Asterella	Asterella muelleri	species	not verified
Asterella_setisquama	Asterella_setisquama	Asterella_setisquama	Asterella	Asterella setisquama	species	not verified
Asterella_shimizuana	Asterella_shimizuana	Asterella_shimizuana	Asterella	Asterella shimizuana	species	not verified
Asterella_tasmanica	Asterella_tasmanica	Asterella_tasmanica	Asterella	Asterella tasmanica	species	not verified
Austrolophozia_andina	Austrolophozia_andina	Austrolophozia_andina	Austrolophozia	Austrolophozia andina	species	not verified
Balantiopsis_neocaledonica	Balantiopsis_neocaledonica	Balantiopsis_neocaledonica	Balantiopsis	Balantiopsis neocaledonica	species	not verified
Balantiopsis_paucidens	Balantiopsis_paucidens	Balantiopsis_paucidens	Balantiopsis	Balantiopsis paucidens	species	not verified
Bazzania_acinaciformis	Bazzania_acinaciformis	Bazzania_acinaciformis	Bazzania	Bazzania acinaciformis	species	not verified
Bazzania_acuminata	Bazzania_acuminata	Bazzania_acuminata	Bazzania	Bazzania acuminata	species	not verified
Bazzania_acutifolia	Bazzania_acutifolia	Bazzania_acutifolia	Bazzania	Bazzania acutifolia	species	not verified
Bazzania_albifolia	Bazzania_albifolia	Bazzania_albifolia	Bazzania	Bazzania albifolia	species	not verified
Bazzania_ambigua	Bazzania_ambigua	Bazzania_ambigua	Bazzania	Bazzania ambigua	species	not verified
Bazzania_aneityensis	Bazzania_aneityensis	Bazzania_aneityensis	Bazzania	Bazzania aneityensis	species	not verified
Bazzania_angusta	Bazzania_angusta	Bazzania_angusta	Bazzania	Bazzania angusta	species	not verified
Bazzania_angustifalcata	Bazzania_angustifalcata	Bazzania_angustifalcata	Bazzania	Bazzania angustifalcata	species	not verified
Bazzania_angustifolia	Bazzania_angustifolia	Bazzania_angustifolia	Bazzania	Bazzania angustifolia	species	not verified
Bazzania_angustisedens	Bazzania_angustisedens	Bazzania_angustisedens	Bazzania	Bazzania angustisedens	species	not verified
Bazzania_angustistipula	Bazzania_angustistipula	Bazzania_angustistipula	Bazzania	Bazzania angustistipula	species	not verified
Bazzania_approximata	Bazzania_approximata	Bazzania_approximata	Bazzania	Bazzania approximata	species	not verified
Bazzania_arcuata	Bazzania_arcuata	Bazzania_arcuata	Bazzania	Bazzania arcuata	species	not verified
Bazzania_armatistipula	Bazzania_armatistipula	Bazzania_armatistipula	Bazzania	Bazzania armatistipula	species	not verified
Bazzania_asperrima	Bazzania_asperrima	Bazzania_asperrima	Bazzania	Bazzania asperrima	species	not verified
Bazzania_aterrima	Bazzania_aterrima	Bazzania_aterrima	Bazzania	Bazzania aterrima	species	not verified
Bazzania_avia	Bazzania_avia	Bazzania_avia	Bazzania	Bazzania avia	species	not verified
Bazzania_azorica	Bazzania_azorica	Bazzania_azorica	Bazzania	Bazzania azorica	species	not verified
Bazzania_baldwinii	Bazzania_baldwinii	Bazzania_baldwinii	Bazzania	Bazzania baldwinii	species	not verified
Bazzania_bernieri	Bazzania_bernieri	Bazzania_bernieri	Bazzania	Bazzania bernieri	species	not verified
Bazzania_bhutanica	Bazzania_bhutanica	Bazzania_bhutanica	Bazzania	Bazzania bhutanica	species	not verified
Bazzania_bicrenata	Bazzania_bicrenata	Bazzania_bicrenata	Bazzania	Bazzania bicrenata	species	not verified
Bazzania_bidentula	Bazzania_bidentula	Bazzania_bidentula	Bazzania	Bazzania bidentula	species	not verified
Bazzania_borneensis	Bazzania_borneensis	Bazzania_borneensis	Bazzania	Bazzania borneensis	species	not verified
Bazzania_brasiliensis	Bazzania_brasiliensis	Bazzania_brasiliensis	Bazzania	Bazzania brasiliensis	species	not verified
Bazzania_brighamii	Bazzania_brighamii	Bazzania_brighamii	Bazzania	Bazzania brighamii	species	not verified
Bazzania_cadens	Bazzania_cadens	Bazzania_cadens	Bazzania	Bazzania cadens	species	not verified
Bazzania_callida	Bazzania_callida	Bazzania_callida	Bazzania	Bazzania callida	species	not verified
Bazzania_caudata	Bazzania_caudata	Bazzania_caudata	Bazzania	Bazzania caudata	species	not verified
Bazzania_ceylanica	Bazzania_ceylanica	Bazzania_ceylanica	Bazzania	Bazzania ceylanica	species	not verified
Bazzania_chilensis	Bazzania_chilensis	Bazzania_chilensis	Bazzania	Bazzania chilensis	species	not verified
Bazzania_cincinnata	Bazzania_cincinnata	Bazzania_cincinnata	Bazzania	Bazzania cincinnata	species	not verified
Bazzania_combinata	Bazzania_combinata	Bazzania_combinata	Bazzania	Bazzania combinata	species	not verified
Bazzania_commutata	Bazzania_commutata	Bazzania_commutata	Bazzania	Bazzania commutata	species	not verified
Bazzania_confertifolia	Bazzania_confertifolia	Bazzania_confertifolia	Bazzania	Bazzania confertifolia	species	not verified
Bazzania_conistipula	Bazzania_conistipula	Bazzania_conistipula	Bazzania	Bazzania conistipula	species	not verified
Bazzania_conophylla	Bazzania_conophylla	Bazzania_conophylla	Bazzania	Bazzania conophylla	species	not verified
Bazzania_consanguinea	Bazzania_consanguinea	Bazzania_consanguinea	Bazzania	Bazzania consanguinea	species	not verified
Bazzania_consociata	Bazzania_consociata	Bazzania_consociata	Bazzania	Bazzania consociata	species	not verified
Bazzania_crassidentata	Bazzania_crassidentata	Bazzania_crassidentata	Bazzania	Bazzania crassidentata	species	not verified
Bazzania_crassitexta	Bazzania_crassitexta	Bazzania_crassitexta	Bazzania	Bazzania crassitexta	species	not verified
Bazzania_cubensis	Bazzania_cubensis	Bazzania_cubensis	Bazzania	Bazzania cubensis	species	not verified
Bazzania_cucullata	Bazzania_cucullata	Bazzania_cucullata	Bazzania	Bazzania cucullata	species	not verified
Bazzania_debilis	Bazzania_debilis	Bazzania_debilis	Bazzania	Bazzania debilis	species	not verified
Bazzania_deciduifolia	Bazzania_deciduifolia	Bazzania_deciduifolia	Bazzania	Bazzania deciduifolia	species	not verified
Bazzania_densa	Bazzania_densa	Bazzania_densa	Bazzania	Bazzania densa	species	not verified
Bazzania_denticulifera	Bazzania_denticulifera	Bazzania_denticulifera	Bazzania	Bazzania denticulifera	species	not verified
Bazzania_denudata	Bazzania_denudata	Bazzania_denudata	Bazzania	Bazzania denudata	species	not verified
Bazzania_desciscens	Bazzania_desciscens	Bazzania_desciscens	Bazzania	Bazzania desciscens	species	not verified
Bazzania_didericiana	Bazzania_didericiana	Bazzania_didericiana	Bazzania	Bazzania didericiana	species	not verified
Bazzania_diminuta	Bazzania_diminuta	Bazzania_diminuta	Bazzania	Bazzania diminuta	species	not verified
Bazzania_drepanophylla	Bazzania_drepanophylla	Bazzania_drepanophylla	Bazzania	Bazzania drepanophylla	species	not verified
Bazzania_dulitensis	Bazzania_dulitensis	Bazzania_dulitensis	Bazzania	Bazzania dulitensis	species	not verified
Bazzania_dulongensis	Bazzania_dulongensis	Bazzania_dulongensis	Bazzania	Bazzania dulongensis	species	not verified
Bazzania_eggersiana	Bazzania_eggersiana	Bazzania_eggersiana	Bazzania	Bazzania eggersiana	species	not verified
Bazzania_elmeri	Bazzania_elmeri	Bazzania_elmeri	Bazzania	Bazzania elmeri	species	not verified
Bazzania_elongata	Bazzania_elongata	Bazzania_elongata	Bazzania	Bazzania elongata	species	not verified
Bazzania_emarginata	Bazzania_emarginata	Bazzania_emarginata	Bazzania	Bazzania emarginata	species	not verified
Bazzania_engelii	Bazzania_engelii	Bazzania_engelii	Bazzania	Bazzania engelii	species	not verified
Bazzania_falcifolia	Bazzania_falcifolia	Bazzania_falcifolia	Bazzania	Bazzania falcifolia	species	not verified
Bazzania_fauriana	Bazzania_fauriana	Bazzania_fauriana	Bazzania	Bazzania fauriana	species	not verified
Bazzania_filiformis	Bazzania_filiformis	Bazzania_filiformis	Bazzania	Bazzania filiformis	species	not verified
Bazzania_flavescens	Bazzania_flavescens	Bazzania_flavescens	Bazzania	Bazzania flavescens	species	not verified
Bazzania_fleischeri	Bazzania_fleischeri	Bazzania_fleischeri	Bazzania	Bazzania fleischeri	species	not verified
Bazzania_friabilis	Bazzania_friabilis	Bazzania_friabilis	Bazzania	Bazzania friabilis	species	not verified
Bazzania_fuscescens	Bazzania_fuscescens	Bazzania_fuscescens	Bazzania	Bazzania fuscescens	species	not verified
Bazzania_grandiretis	Bazzania_grandiretis	Bazzania_grandiretis	Bazzania	Bazzania grandiretis	species	not verified
Bazzania_griffithiana	Bazzania_griffithiana	Bazzania_griffithiana	Bazzania	Bazzania griffithiana	species	not verified
Bazzania_gunniana	Bazzania_gunniana	Bazzania_gunniana	Bazzania	Bazzania gunniana	species	not verified
Bazzania_hainanensis	Bazzania_hainanensis	Bazzania_hainanensis	Bazzania	Bazzania hainanensis	species	not verified
Bazzania_halconiensis	Bazzania_halconiensis	Bazzania_halconiensis	Bazzania	Bazzania halconiensis	species	not verified
Bazzania_hamatifolia	Bazzania_hamatifolia	Bazzania_hamatifolia	Bazzania	Bazzania hamatifolia	species	not verified
Bazzania_harpago	Bazzania_harpago	Bazzania_harpago	Bazzania	Bazzania harpago	species	not verified
Bazzania_hebridensis	Bazzania_hebridensis	Bazzania_hebridensis	Bazzania	Bazzania hebridensis	species	not verified
Bazzania_herminieri	Bazzania_herminieri	Bazzania_herminieri	Bazzania	Bazzania herminieri	species	not verified
Bazzania_herzogiana	Bazzania_herzogiana	Bazzania_herzogiana	Bazzania	Bazzania herzogiana	species	not verified
Bazzania_heterostipa	Bazzania_heterostipa	Bazzania_heterostipa	Bazzania	Bazzania heterostipa	species	not verified
Bazzania_horridula	Bazzania_horridula	Bazzania_horridula	Bazzania	Bazzania horridula	species	not verified
Bazzania_inaequabilis	Bazzania_inaequabilis	Bazzania_inaequabilis	Bazzania	Bazzania inaequabilis	species	not verified
Bazzania_inaequitexta	Bazzania_inaequitexta	Bazzania_inaequitexta	Bazzania	Bazzania inaequitexta	species	not verified
Bazzania_incrassata	Bazzania_incrassata	Bazzania_incrassata	Bazzania	Bazzania incrassata	species	not verified
Bazzania_indica	Bazzania_indica	Bazzania_indica	Bazzania	Bazzania indica	species	not verified
Bazzania_indigenarum	Bazzania_indigenarum	Bazzania_indigenarum	Bazzania	Bazzania indigenarum	species	not verified
Bazzania_insignis	Bazzania_insignis	Bazzania_insignis	Bazzania	Bazzania insignis	species	not verified
Bazzania_involuta	Bazzania_involuta	Bazzania_involuta	Bazzania	Bazzania involuta	species	not verified
Bazzania_involutiformis	Bazzania_involutiformis	Bazzania_involutiformis	Bazzania	Bazzania involutiformis	species	not verified
Bazzania_irregularis	Bazzania_irregularis	Bazzania_irregularis	Bazzania	Bazzania irregularis	species	not verified
Bazzania_japonica	Bazzania_japonica	Bazzania_japonica	Bazzania	Bazzania japonica	species	not verified
Bazzania_javanica	Bazzania_javanica	Bazzania_javanica	Bazzania	Bazzania javanica	species	not verified
Bazzania_kernii	Bazzania_kernii	Bazzania_kernii	Bazzania	Bazzania kernii	species	not verified
Bazzania_kokawana	Bazzania_kokawana	Bazzania_kokawana	Bazzania	Bazzania kokawana	species	not verified
Bazzania_latifolia	Bazzania_latifolia	Bazzania_latifolia	Bazzania	Bazzania latifolia	species	not verified
Bazzania_leratii	Bazzania_leratii	Bazzania_leratii	Bazzania	Bazzania leratii	species	not verified
Bazzania_lessonii	Bazzania_lessonii	Bazzania_lessonii	Bazzania	Bazzania lessonii	species	not verified
Bazzania_levieri	Bazzania_levieri	Bazzania_levieri	Bazzania	Bazzania levieri	species	not verified
Bazzania_liebmaniana	Bazzania_liebmaniana	Bazzania_liebmaniana	Bazzania	Bazzania liebmaniana	species	not verified
Bazzania_linearis	Bazzania_linearis	Bazzania_linearis	Bazzania	Bazzania linearis	species	not verified
Bazzania_linguiformis	Bazzania_linguiformis	Bazzania_linguiformis	Bazzania	Bazzania linguiformis	species	not verified
Bazzania_lowii	Bazzania_lowii	Bazzania_lowii	Bazzania	Bazzania lowii	species	not verified
Bazzania_luzonensis	Bazzania_luzonensis	Bazzania_luzonensis	Bazzania	Bazzania luzonensis	species	not verified
Bazzania_macgregorii	Bazzania_macgregorii	Bazzania_macgregorii	Bazzania	Bazzania macgregorii	species	not verified
Bazzania_macrostipula	Bazzania_macrostipula	Bazzania_macrostipula	Bazzania	Bazzania macrostipula	species	not verified
Bazzania_magna	Bazzania_magna	Bazzania_magna	Bazzania	Bazzania magna	species	not verified
Bazzania_magnistipula	Bazzania_magnistipula	Bazzania_magnistipula	Bazzania	Bazzania magnistipula	species	not verified
Bazzania_malaccensis	Bazzania_malaccensis	Bazzania_malaccensis	Bazzania	Bazzania malaccensis	species	not verified
Bazzania_manillana	Bazzania_manillana	Bazzania_manillana	Bazzania	Bazzania manillana	species	not verified
Bazzania_marginella	Bazzania_marginella	Bazzania_marginella	Bazzania	Bazzania marginella	species	not verified
Bazzania_mayebarae	Bazzania_mayebarae	Bazzania_mayebarae	Bazzania	Bazzania mayebarae	species	not verified
Bazzania_merrillana	Bazzania_merrillana	Bazzania_merrillana	Bazzania	Bazzania merrillana	species	not verified
Bazzania_minuta	Bazzania_minuta	Bazzania_minuta	Bazzania	Bazzania minuta	species	not verified
Bazzania_minutidens	Bazzania_minutidens	Bazzania_minutidens	Bazzania	Bazzania minutidens	species	not verified
Bazzania_minutiserra	Bazzania_minutiserra	Bazzania_minutiserra	Bazzania	Bazzania minutiserra	species	not verified
Bazzania_missionum	Bazzania_missionum	Bazzania_missionum	Bazzania	Bazzania missionum	species	not verified
Bazzania_mittenii	Bazzania_mittenii	Bazzania_mittenii	Bazzania	Bazzania mittenii	species	not verified
Bazzania_morokensis	Bazzania_morokensis	Bazzania_morokensis	Bazzania	Bazzania morokensis	species	not verified
Bazzania_nudicaulis	Bazzania_nudicaulis	Bazzania_nudicaulis	Bazzania	Bazzania nudicaulis	species	not verified
Bazzania_nuuanuensis	Bazzania_nuuanuensis	Bazzania_nuuanuensis	Bazzania	Bazzania nuuanuensis	species	not verified
Bazzania_obcuneata	Bazzania_obcuneata	Bazzania_obcuneata	Bazzania	Bazzania obcuneata	species	not verified
Bazzania_obtusata	Bazzania_obtusata	Bazzania_obtusata	Bazzania	Bazzania obtusata	species	not verified
Bazzania_okaritana	Bazzania_okaritana	Bazzania_okaritana	Bazzania	Bazzania okaritana	species	not verified
Bazzania_orbanii	Bazzania_orbanii	Bazzania_orbanii	Bazzania	Bazzania orbanii	species	not verified
Bazzania_ovistipula	Bazzania_ovistipula	Bazzania_ovistipula	Bazzania	Bazzania ovistipula	species	not verified
Bazzania_pallidevirens	Bazzania_pallidevirens	Bazzania_pallidevirens	Bazzania	Bazzania pallidevirens	species	not verified
Bazzania_papillosa	Bazzania_papillosa	Bazzania_papillosa	Bazzania	Bazzania papillosa	species	not verified
Bazzania_paradoxa	Bazzania_paradoxa	Bazzania_paradoxa	Bazzania	Bazzania paradoxa	species	not verified
Bazzania_parvitexta	Bazzania_parvitexta	Bazzania_parvitexta	Bazzania	Bazzania parvitexta	species	not verified
Bazzania_patens	Bazzania_patens	Bazzania_patens	Bazzania	Bazzania patens	species	not verified
Bazzania_patentistipa	Bazzania_patentistipa	Bazzania_patentistipa	Bazzania	Bazzania patentistipa	species	not verified
Bazzania_paucidens	Bazzania_paucidens	Bazzania_paucidens	Bazzania	Bazzania paucidens	species	not verified
Bazzania_pearsonii	Bazzania_pearsonii	Bazzania_pearsonii	Bazzania	Bazzania pearsonii	species	not verified
Bazzania_perfalcata	Bazzania_perfalcata	Bazzania_perfalcata	Bazzania	Bazzania perfalcata	species	not verified
Bazzania_perrotana	Bazzania_perrotana	Bazzania_perrotana	Bazzania	Bazzania perrotana	species	not verified
Bazzania_peruviana	Bazzania_peruviana	Bazzania_peruviana	Bazzania	Bazzania peruviana	species	not verified
Bazzania_platycnema	Bazzania_platycnema	Bazzania_platycnema	Bazzania	Bazzania platycnema	species	not verified
Bazzania_pompeana	Bazzania_pompeana	Bazzania_pompeana	Bazzania	Bazzania pompeana	species	not verified
Bazzania_pseudovittata	Bazzania_pseudovittata	Bazzania_pseudovittata	Bazzania	Bazzania pseudovittata	species	not verified
Bazzania_pusilla	Bazzania_pusilla	Bazzania_pusilla	Bazzania	Bazzania pusilla	species	not verified
Bazzania_pycnophylla	Bazzania_pycnophylla	Bazzania_pycnophylla	Bazzania	Bazzania pycnophylla	species	not verified
Bazzania_quadratistipula	Bazzania_quadratistipula	Bazzania_quadratistipula	Bazzania	Bazzania quadratistipula	species	not verified
Bazzania_rabenhorstii	Bazzania_rabenhorstii	Bazzania_rabenhorstii	Bazzania	Bazzania rabenhorstii	species	not verified
Bazzania_recurva	Bazzania_recurva	Bazzania_recurva	Bazzania	Bazzania recurva	species	not verified
Bazzania_reflexa	Bazzania_reflexa	Bazzania_reflexa	Bazzania	Bazzania reflexa	species	not verified
Bazzania_reinwardtii	Bazzania_reinwardtii	Bazzania_reinwardtii	Bazzania	Bazzania reinwardtii	species	not verified
Bazzania_renistipula	Bazzania_renistipula	Bazzania_renistipula	Bazzania	Bazzania renistipula	species	not verified
Bazzania_revoluta	Bazzania_revoluta	Bazzania_revoluta	Bazzania	Bazzania revoluta	species	not verified
Bazzania_roccatii	Bazzania_roccatii	Bazzania_roccatii	Bazzania	Bazzania roccatii	species	not verified
Bazzania_sandvicensis	Bazzania_sandvicensis	Bazzania_sandvicensis	Bazzania	Bazzania sandvicensis	species	not verified
Bazzania_sauropoda	Bazzania_sauropoda	Bazzania_sauropoda	Bazzania	Bazzania sauropoda	species	not verified
Bazzania_schultze	Bazzania_schultze	Bazzania_schultze	Bazzania	Bazzania schultze-motelii	species	not verified
Bazzania_schusterana	Bazzania_schusterana	Bazzania_schusterana	Bazzania	Bazzania schusterana	species	not verified
Bazzania_semicordata	Bazzania_semicordata	Bazzania_semicordata	Bazzania	Bazzania semicordata	species	not verified
Bazzania_serrapiculata	Bazzania_serrapiculata	Bazzania_serrapiculata	Bazzania	Bazzania serrapiculata	species	not verified
Bazzania_serrata	Bazzania_serrata	Bazzania_serrata	Bazzania	Bazzania serrata	species	not verified
Bazzania_serrulatoides	Bazzania_serrulatoides	Bazzania_serrulatoides	Bazzania	Bazzania serrulatoides	species	not verified
Bazzania_spinosa	Bazzania_spinosa	Bazzania_spinosa	Bazzania	Bazzania spinosa	species	not verified
Bazzania_spiralis	Bazzania_spiralis	Bazzania_spiralis	Bazzania	Bazzania spiralis	species	not verified
Bazzania_spruceana	Bazzania_spruceana	Bazzania_spruceana	Bazzania	Bazzania spruceana	species	not verified
Bazzania_squarrosa	Bazzania_squarrosa	Bazzania_squarrosa	Bazzania	Bazzania squarrosa	species	not verified
Bazzania_stresemannii	Bazzania_stresemannii	Bazzania_stresemannii	Bazzania	Bazzania stresemannii	species	not verified
